Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
HCSG.OQ,5220304016,15.38,16.2300726948093,FY-16
HTLD.OQ,5240503012,17.23,18.7806415124828,FY-16
HSY.N,5410202010,82.91,65.7795050367601,FY-16
DINO.N,5010203011,52.97,55.4793732845651,FY-16
HRL.N,5410202016,15.87,16.8235810823126,FY-16
HUBB.N,5210203010,15.57,15.7032181168057,FY-16
JBHT.OQ,5240503012,30.38,27.8992010208262,FY-16
GCARSOA1.MX,5440101010,,15.4257784055944,FY-16
IDA.N,5910101010,8.19,9.31175369888073,FY-16
ITW.N,5440101010,19.1,18.9207664169967,FY-16
IFF.N,5410202026,24.33,24.8830688019599,FY-16
WKC.N,5010203013,15.21,16.4113145373635,FY-16
EME.N,5220102010,10.28,12.3687436120823,FY-16
J.N,5220304010,15.57,17.578261311418,FY-16
K.N,5410202010,48.53,46.1368805568957,FY-16
KR.N,5430102010,22.32,24.5806648368405,FY-16
SR.N,5910201010,,11.0098897422505,FY-16
MDU.N,5910401010,14.68,15.2534623441743,FY-16
MGEE.OQ,5910101010,,11.7967662684172,FY-16
MRTN.OQ,5240503012,11.09,11.8184666554192,FY-16
MKC.N,5410202010,21.66,23.3292176321255,FY-16
MGRC.OQ,5220304018,17.79,19.138938780835,FY-16
MRU.TO,5430102010,15.27,15.1308771641914,FY-16
NI.N,5910401010,7.748,5.08113325156335,FY-16
NFG.N,5910201010,12.56,24.5915565083039,FY-16
NEN.A,6010101010,15.4,10.132834424696,FY-16
NJR.N,5910201011,,9.93841885130115,FY-16
AGR.N,5910101010,,9.05808084021306,FY-16
NSC.N,5240503011,15.38,15.6159017521571,FY-16
ES.N,5910101010,,5.21729499669716,FY-16
XEL.OQ,5910101010,9.8,10.0684288914534,FY-16
NTRS.OQ,5510202010,16.87,17.5701724274511,FY-16
NWN.N,5910201011,10.58,10.6896388970363,FY-16
NWE.OQ,5910401010,5.05,5.06422494335478,FY-16
NUE.N,5120102010,36.42,38.318363251685,FY-16
MX.TO,5110101010,38.01,44.742989626013,FY-16
OLN.N,5110101010,22.51,25.5077843076606,FY-16
PPG.N,5110101012,26.59,22.3274909205748,FY-16
PCG.N,5910101010,11.8,13.1878368487591,FY-16
PAAS.TO,5120101011,11.36,15.1312539968909,FY-16
PKI.TO,5010203010,75.07,82.1030146425495,FY-16
EXC.OQ,5910101010,21.8,16.4508442971097,FY-16
WTRG.N,5910301010,9.98,10.6145009699732,FY-16
PPC.OQ,5410202016,,-2.40921754895285,FY-16
TROW.OQ,5510202010,21.82,23.7329044441387,FY-16
PNM.N,5910101010,9.05,7.2147690251441,FY-16
KWR.N,5110101010,,10.7659939650638,FY-16
RPM.N,5110101012,18.27,20.6963296603606,FY-16
RRX.N,5210203010,14.61,16.5634337192975,FY-16
ROL.N,5220304020,27.34,29.7669987899385,FY-16
R.N,5240503010,14.25,15.3288786063816,FY-16
EIX.N,5910101010,13.17,14.9399609047752,FY-16
SEIC.OQ,5510202014,37.59,45.0465690933283,FY-16
SJW.N,5910301011,10.39,18.1951944162796,FY-16
ATRL.TO,5220102010,16.84,16.1075638260669,FY-16
FSZ.TO,5510202010,,25.1863735019345,FY-16
SVT.A,5210203010,,7.59186783500156,FY-16
SHW.N,5110101012,29.03,35.394670750571,FY-16
CPLE6.SA,5910101010,,20.9221950602714,FY-16
AOS.N,5210203015,15.31,11.7456647398844,FY-16
SJM.N,5410202010,9.2,8.92347737445356,FY-16
AWR.N,5910301010,4.18,8.25916163467366,FY-16
SO.N,5910101010,13.83,14.2611060743427,FY-16
SWX.N,5910201011,,10.1491019993223,FY-16
SYY.N,5430102010,30.54,31.6261560362198,FY-16
TRNS.OQ,5220304010,18.34,20.7184544173878,FY-16
TSN.N,5410202016,5.55,5.84450986806237,FY-16
X.N,5120102010,32.52,36.5582764619296,FY-16
WM.N,5220301010,15.93,18.6178400712955,FY-16
UNF.N,5220304010,9.37,9.5160190004548,FY-16
UTL.N,5910401010,,8.14084695722964,FY-16
URB.TO,5510202011,,,FY-16
VICR.OQ,5210203010,4.88,-14.9301481799246,FY-16
LNT.OQ,5910101010,9.63,13.2880317373031,FY-16
AVA.N,5910401010,7.98,8.65433158544493,FY-16
WSO.N,5210203015,15.95,17.0072262046087,FY-16
WERN.OQ,5240503012,11.33,11.3853746706202,FY-16
WMB.N,5010303010,11.65,6.03452023825051,FY-16
WEC.N,5910101010,10.57,11.2226392056167,FY-16
WOR.N,5120102013,12.17,11.7578009616894,FY-16
FM.TO,5120105012,44.31,64.8776315928401,FY-16
CUPRUM.SN,5510202011,,47.8531803801968,FY-16
ARCB.OQ,5240503010,14.97,13.5702917397457,FY-16
CMIG4.SA,5910101010,,23.3739700444181,FY-16
CMPC.SN,5130102010,,4.68779752390952,FY-16
COPEC.SN,5010203010,,13.7502992797432,FY-16
GGBR4.SA,5120102010,,,FY-16
CSNA3.SA,5120102010,,11.138685069586,FY-16
VALE3.SA,5120102011,,42.5368171021378,FY-16
WEGE3.SA,5210203010,,34.3911658180547,FY-16
ENAEX.SN,5110101014,,12.436113081146,FY-16
GOAU4.SA,5120102010,,,FY-16
PETR4.SA,5010201010,,29.4005502079438,FY-16
CS.TO,5120105012,,34.7119092714136,FY-16
AUTLANB.MX,5120105010,,1.63696103028308,FY-16
BIMBOA.MX,5410202012,,16.4652647027698,FY-16
ORBIA.MX,5110101011,,27.5490832736295,FY-16
CEMEXCPO.MX,5120201010,,21.0711775139294,FY-16
ALFAA.MX,5440101010,16.3,16.6693144592952,FY-16
PEOLES.MX,5120108010,,32.9750731248249,FY-16
FEMSAUBD.MX,5430102012,,13.3617445688446,FY-16
WT.N,5510202011,,-60.0098756287998,FY-16
TKO.TO,5120105010,,45.6776978008717,FY-16
FVI.TO,5120108010,,,FY-16
NATR.OQ,5410202025,,-4.96542310558314,FY-16
COLBUN.SN,5910101010,,12.5424970309653,FY-16
ODFL.OQ,5240503012,17.376,19.0302240415592,FY-16
MMS.N,5220304010,-2.02,-2.67543003245737,FY-16
CASAGRC1.LM,5410202022,,6.18588674414202,FY-16
AME.N,5210203010,18.8,20.4858483767521,FY-16
VLO.N,5010203010,28.55,31.4705094232888,FY-16
NRG.N,5910101010,8.2,15.0378310214376,FY-16
UGPA3.SA,5010203012,,15.7505110541304,FY-16
BACHOCOB.MX,5410202016,,11.1394411142816,FY-16
CHRW.OQ,5240503010,28.28,30.9701066100308,FY-16
PPL.TO,5010303010,11.3,11.5499318336742,FY-16
CWST.OQ,5220301012,,-13.6659187199358,FY-16
ALS.TO,5120108010,,60.8679794658822,FY-16
FE.N,5910101010,14.09,13.7787513691128,FY-16
AMG.N,5510202010,44.56,22.9797440838279,FY-16
INGR.N,5410202010,9.29,9.41446613088404,FY-16
URI.N,5220304018,17.31,17.9978315865558,FY-16
AQN.TO,5910401010,,7.02385026674376,FY-16
AAIC.N,5510202010,1.03,-4.75015579339678,FY-16
AEE.N,5910401010,8.72,8.4498339383641,FY-16
PWR.N,5220102010,10.16,2.26587968769302,FY-16
RBA.TO,5220304010,15.26,16.4936150586607,FY-16
FHI.N,5510202011,15.89,35.7199748715532,FY-16
EGIE3.SA,5910102012,,35.9284561580411,FY-16
BTU.N,5010101010,25.69,25.2336012032784,FY-16
WCC.N,5210203020,28.24,34.6415850453942,FY-16
SRE.N,5910401010,14.65,15.9607929193183,FY-16
RSG.N,5220301010,19.66,18.4682453185376,FY-16
RAIL3.SA,5240503010,,2.77330043034699,FY-16
EPD.N,5010303010,7.24,8.29236824873832,FY-16
PAA.OQ,5010303010,9.64,11.189265733454,FY-16
ALA.TO,5910201010,21.63,22.7203914277948,FY-16
TRPL4.SA,5910101010,,3.10986319607427,FY-16
CE.N,5110101010,65.44,61.4481409001957,FY-16
BLK.N,5510202010,3.94,5.51268083886214,FY-16
NEE.N,5910101010,12.12,13.8553891082148,FY-16
SAPR4.SA,5910301011,,7.92645602412672,FY-16
PX.N,5510202014,,-45.6530420610679,FY-16
SPTN.OQ,5430102010,,15.1924515492303,FY-16
BRAP4.SA,5120102011,,26.1421051128488,FY-16
NS.N,5010303010,7.97,7.04342161706995,FY-16
RGP.OQ,5220304010,15.07,16.0899615856391,FY-16
CVERDEC1.LM,5120105012,,42.8036099279276,FY-16
GPN.N,5220304027,,16.5491993918978,FY-16
GDI.TO,5220304016,,-86.5574394719863,FY-16
GLNG.OQ,5010303011,12.09,15.2236941879656,FY-16
XPO.N,5240503010,,26.9155649038462,FY-16
CHE_u.TO,5110101010,1.55,3.83736730832602,FY-16
WCN.TO,5220301012,,4.64376109398989,FY-16
HEES.OQ,5220304018,29.67,28.3921473329746,FY-16
SAIA.OQ,5240503012,13.22,11.9908144419959,FY-16
CMP.N,5110101010,,,FY-16
KEY.TO,5010303010,11.01,10.9480435104241,FY-16
FA.OQ,5220304010,,10.5424677748017,FY-16
WLK.N,5110101010,17.18,17.9511700936545,FY-16
KUT.V,5220304010,,,FY-16
BIP.N,5440101010,,,FY-16
KW.N,6010101010,,,FY-16
IVZ.N,5510202011,,,FY-16
VMC.N,5120201010,23.86,23.171549708195,FY-16
EMA.TO,5910101010,8.93,9.06895433082219,FY-16
CENT.OQ,5410202031,4.27,4.29479662734024,FY-16
VTNR.OQ,5010203010,,-383.62452894827,FY-16
SUZB3.SA,5130102010,,12.4579828423008,FY-16
USIM5.SA,5120102010,,26.2429018266042,FY-16
SORIANAB.MX,5430102012,,11.9766843716588,FY-16
HERDEZ.MX,5410202010,,30.9176797380017,FY-16
ICHB.MX,5120102010,,21.8580886065511,FY-16
LSTR.OQ,5240503012,49.11,46.5405802499367,FY-16
USNA.N,5410202025,68.55,77.8628404210129,FY-16
GCC.MX,5120201012,,21.3774235743412,FY-16
PARR.N,5010203011,-4.57,-2.42237086743744,FY-16
SIMECB.MX,5120102010,,29.6642921383876,FY-16
YPFD.BA,5010203010,,18.959906412847,FY-16
TTEK.OQ,5220301010,11.15,12.0294974990461,FY-16
PNW.N,5910101010,9.2,9.20568527800579,FY-16
ENELAM.SN,5910101010,,10.5839217673022,FY-16
RDUS.OQ,5120102013,17.17,17.5209767050014,FY-16
CEPU.BA,5910102010,,75.7173960994144,FY-16
HAIN.OQ,5410202026,6.89,7.22133336577828,FY-16
MTL.TO,5240503010,9.0,14.6274582776331,FY-16
VBBR3.SA,5010203012,,,FY-16
MLM.N,5120201010,19.2,20.0572815681952,FY-16
MED.N,5410202025,18.04,20.7848749319735,FY-16
CFV.CN,5510202011,,46.9154172377225,FY-16
STN.TO,5220102010,14.65,15.8593210602044,FY-16
EXP.N,5120201012,37.11,40.1003577421091,FY-16
VET.TO,5010201010,27.38,29.5393863846556,FY-16
GRUMAB.MX,5410202010,,12.0524312846753,FY-16
CIX.TO,5510202010,31.41,24.7082145100125,FY-16
GEO.N,5220304010,12.79,15.6773160434934,FY-16
AGUASA.SN,5910301010,,22.4404350802618,FY-16
PAMP.BA,5910101010,,,FY-16
DAR.N,5410202010,5.3,4.53945467878492,FY-16
GMEXICOB.MX,5120108010,,36.2567844942319,FY-16
RS.N,5120102014,20.3,25.5384306169841,FY-16
SCCO.N,5120105010,55.37,58.2792124681202,FY-16
UNACEMC1.LM,5120201012,,16.187752255899,FY-16
MINSURI1.LM,5120108010,,42.1528363198052,FY-16
LUN.TO,5120108010,7.18,,FY-16
HBM.TO,5120105012,47.8,114.870739651574,FY-16
CYRE3.SA,6010101050,,16.3300175612242,FY-16
EAF.N,5210203010,,,FY-16
BESALCO.SN,5220102012,,14.6296709496936,FY-16
HEO.TO,5220301011,,-15.6045619155721,FY-16
AEIS.OQ,5210203010,17.9,28.4348194775121,FY-16
PARAUCO.SN,6010101030,,8.15353524565026,FY-16
ANTARCHILE.SN,5010203010,,12.6787619287033,FY-16
ENDISPC1.LM,5910101010,,11.1860310541594,FY-16
ALICORC1.LM,5440101010,,10.3597524426614,FY-16
PBH.TO,5410202010,10.89,11.6109556766308,FY-16
CCB.CN,5120201012,3.271,,FY-16
HUBG.OQ,5240503010,18.43,19.0469916293852,FY-16
POR.N,5910101010,,5.86534489880215,FY-16
BDGI.TO,5220102010,30.24,25.6029697980642,FY-16
CENX.OQ,5120103011,151.35,-22.6105199232606,FY-16
IMI.CN,5430102012,,5.822193315895,FY-16
NCH.CN,5410202010,,8.04025056028564,FY-16
CASS.OQ,5220304027,,19.7748772000352,FY-16
HAYN.OQ,5120102013,20.9,28.5178180263931,FY-16
SRCL.OQ,5220301012,16.84,18.3602726047885,FY-16
KKR.N,5510202011,,,FY-16
ARA.MX,6010101010,,19.2741410789817,FY-16
UNFI.N,5430102010,12.13,12.6926401010289,FY-16
STLD.OQ,5120102010,32.22,37.5851738721804,FY-16
BDT.TO,5220102010,,61.5901673494896,FY-16
OGE.N,5910101010,16.34,15.1765337629212,FY-16
SBSP3.SA,5910301010,,9.02096192926703,FY-16
EEFT.OQ,5220304027,16.2,18.8536841982661,FY-16
NPI.TO,5910102012,12.69,7.50393885923605,FY-16
BX.N,5510202011,,,FY-16
AWK.N,5910301011,,,FY-16
ENGI4.SA,5910101010,,,FY-16
SOL.N,5220102021,,,FY-16
CVI.N,5010203011,,,FY-16
PRIM.N,5220102010,,,FY-16
HBOR3.SA,6010101010,,,FY-16
ENEV3.SA,5910101012,,-117.001458871058,FY-16
TGH.N,5220304018,,,FY-16
FOR.N,5220102019,,,FY-16
TNK.N,5010303010,,,FY-16
IPI.N,5110102010,,,FY-16
FRES.L,5120108010,,,FY-16
MYRG.OQ,5220102014,,,FY-16
AD_u.TO,5510202016,,,FY-16
NEOE3.SA,5910101010,,,FY-16
KRO.N,5110101010,18.28,19.048902248932,FY-16
SFL.N,5010303010,30.65,31.1170240230213,FY-16
CENCOSUD.SN,5430102012,,10.186481308125,FY-16
BGS.N,5410202010,15.33,14.5791472716851,FY-16
HEP.N,5010303013,71.31,50.1347892078019,FY-16
CSMG3.SA,5910301011,,8.56673311308297,FY-16
ENS.N,5210203011,,9.12985661015957,FY-16
CNS.N,5510202011,,-0.917498965782164,FY-16
ORA.N,5910101020,7.81,11.0574862812634,FY-16
CPFE3.SA,5910101010,,28.3641670094931,FY-16
ULH.OQ,5240503012,15.63,16.9683997980818,FY-16
WEX.N,5220304027,30.86,52.221600055995,FY-16
EXLS.OQ,5220304010,10.57,,FY-16
MDIA3.SA,5410202014,,11.5746277080019,FY-16
BEEF3.SA,5410202016,,44.1613253870085,FY-16
HTGC.N,5510202015,4.55,6.15739100568737,FY-16
SPWR.OQ,5020101013,7.38,7.09533181433222,FY-16
MULT3.SA,6010101030,,,FY-16
CSAN3.SA,5010203010,,-1.92765532756119,FY-16
ACM.N,5220102010,7.84,,FY-16
CF.N,5110102011,4.3,4.37323527480465,FY-16
DK.N,5010203011,24.33,36.4491007230068,FY-16
TGMA3.SA,5240503012,,,FY-16
THS.N,5410202010,,8.20499924743301,FY-16
AMP.N,5510202010,,8.08352549321035,FY-16
ET.N,5010303012,,,FY-16
DHT.N,5010303014,34.56,32.4053134163309,FY-16
CLMT.OQ,5010203011,24.79,35.7380379476858,FY-16
SK.SN,5440101010,,10.586172993252,FY-16
ENGIEC1.LM,5910101010,,19.466935156829,FY-16
AGRO3.SA,5410201011,,3.80817303430547,FY-16
PASAB.MX,5220301012,,4.27141547679915,FY-16
JBSS3.SA,5410202016,,,FY-16
EQTL3.SA,5910101010,,20.0724567512262,FY-16
EVEN3.SA,6010101050,,31.2837380149303,FY-16
CODI.N,5560101010,,,FY-16
TAEE11.SA,5910101010,,,FY-16
MRFG3.SA,5410202016,,,FY-16
WSP.TO,5220102010,5.78,,FY-16
G.N,5220304010,,,FY-16
DXT.TO,5220304010,0.23,,FY-16
CLNE.OQ,5010203010,,,FY-16
TCSA3.SA,6010101010,,,FY-16
WU.N,5220304027,,73.2078494193032,FY-16
BDI.TO,6010101010,,,FY-16
SAR.N,5510202010,,,FY-16
CSIQ.OQ,5020101013,-8.42,,FY-16
SPRO.NFF,5220304018,,,FY-16
NWC.TO,5430102012,21.29,21.6982104839639,FY-16
SMTO3.SA,5410202022,,5.74304799273445,FY-16
CQP.A,5010303010,,,FY-16
JHSF3.SA,6010101030,,,FY-16
TIPT.OQ,5560101010,,,FY-16
FLNG.OL,5010303014,,,FY-16
SLCE3.SA,5410201010,,,FY-16
EZTC3.SA,6010101050,,,FY-16
ELET6.SA,5910101021,,1.51261852454992,FY-16
ISA.CN,5910101010,,4.93254098271789,FY-16
VRTS.OQ,5510202010,,,FY-16
PLAG.A,5410202010,,,FY-16
CIEL3.SA,5220304027,,,FY-16
CPX.TO,5910102010,,,FY-16
AESB3.SA,5910101020,,,FY-16
ALUP11.SA,5910101010,,,FY-16
DIRR3.SA,6010101050,,,FY-16
PAGP.OQ,5010303010,,,FY-16
GNRC.N,5210203018,,,FY-16
CVE.TO,5010201010,,,FY-16
GGD.TO,5120108010,,,FY-16
MILS3.SA,5220304018,,,FY-16
SIMH3.SA,5240503010,,,FY-16
ALOS3.SA,6010101030,,,FY-16
FLT.N,5220304027,,,FY-16
CHDRAUIB.MX,5430102012,,,FY-16
AMRC.N,5020101019,,,FY-16
KNX.N,5240503010,17.12,,FY-16
TRGP.N,5010303010,,,FY-16
HHH.N,6010101010,,,FY-16
3665.TW,5210203010,,,FY-16
CAML3.SA,5410202010,,,FY-16
MOS.N,5110102011,,10.8805267865244,FY-16
GEI.TO,5010203010,,,FY-16
ENPH.OQ,5020101013,,,FY-16
OAK_pa.N,5510202010,,,FY-16
MPC.N,5010203010,,,FY-16
SLCA.N,5120105010,,,FY-16
TCPC.OQ,5510202011,,,FY-16
SNDR.N,5240503010,,,FY-16
CG.OQ,5510202011,,,FY-16
PFGC.N,5430102010,,,FY-16
SMU.SN,5430102010,,,FY-16
PBF.N,5010203010,,,FY-16
PSX.N,5010203010,,,FY-16
POST.N,5410202013,,,FY-16
SQ.N,5220304027,,,FY-16
SUN.N,5010203010,,,FY-16
MPLX.N,5010303010,,,FY-16
VESTA.MX,6010101040,,,FY-16
INRETC1.LM,5430102012,,,FY-16
SAMG.OQ,5510202014,,,FY-16
WES.N,5010203010,,,FY-16
NVEE.OQ,5220102015,,,FY-16
EVTC.N,5220304010,,,FY-16
SFM.OQ,5430102010,,,FY-16
CWENa.N,5910102012,,,FY-16
ASC.N,5010303014,,,FY-16
MUSA.N,5010203012,,,FY-16
AGAS.OL,5010303014,,,FY-16
LPG.N,5010303014,,,FY-16
IBP.N,5220102016,,,FY-16
OGS.N,5910201011,,,FY-16
ENLC.N,5010303010,,,FY-16
ARES.N,5510202011,,,FY-16
WLKP.N,5110101010,,,FY-16
CVEO.N,6010101050,,,FY-16
NEP.N,5910101010,,,FY-16
AXTA.N,5110101012,,,FY-16
HESM.N,5010303010,,,FY-16
LOGG3.SA,6010101010,,,FY-16
SUM.N,5120201010,,,FY-16
TWM.TO,5010203010,,,FY-16
BLD.N,5220102016,,,FY-16
RUN.OQ,5020101013,,,FY-16
ENR.N,5210203011,,,FY-16
PYPL.OQ,5220304027,,,FY-16
KHC.OQ,5410202010,,,FY-16
MEGA3.SA,5910101023,,,FY-16
ACI.N,5430102010,,,FY-16
WSC.OQ,5220304018,,,FY-16
SITE.N,5410201022,,,FY-16
CSWI.OQ,5220102010,,,FY-16
H.TO,5910101010,,,FY-16
LACOMERUBC.MX,5430102012,,,FY-16
USFD.N,5430102010,,,FY-16
ATKR.N,5210203010,,,FY-16
ENELCHILE.SN,5910101010,,,FY-16
HRI.N,5220304018,,,FY-16
PLANI.MX,6010101030,,,FY-16
AA.N,5120103010,,,FY-16
INSW.N,5010303014,,,FY-16
LW.N,5410202010,,,FY-16
VRRM.OQ,5220304017,,,FY-16
IMXI.OQ,5220304027,,,FY-16
METC.OQ,5120102012,,,FY-16
KRP.N,5010201010,,,FY-16
HLNE.OQ,5510202011,,,FY-16
HCC.N,5120102012,,,FY-16
AM.N,5010303010,,,FY-16
CRFB3.SA,5430102010,,,FY-16
JWEL.TO,5410202025,,,FY-16
BBCP.OQ,5220102010,,,FY-16
SMPL.OQ,5410202025,,,FY-16
ERO.TO,5120105012,,,FY-16
TRAXIONA.MX,5240503010,,,FY-16
APG.N,5220102010,,,FY-16
NEO.TO,5120105016,,,FY-16
STLC.TO,5120102010,,,FY-16
BOKU.L,5220304027,,,FY-16
GMXT.MX,5240503011,,,FY-16
NTR.TO,5110102014,,,FY-16
VCTR.OQ,5510202011,,,FY-16
PAGS.N,5220304027,,,FY-16
MALLPLAZA.SN,6010101030,,,FY-16
FCFE18.MX,5510202013,,,FY-16
ROAD.OQ,5220102012,,,FY-16
RPAY.OQ,5220304027,,,FY-16
VRT.N,5210203010,,,FY-16
LSEA.OQ,6010101050,,,FY-16
IIIV.OQ,5220304027,,,FY-16
BV.N,5220304010,,,FY-16
TPVG.N,5510202011,,,FY-16
CENCOSHOPP.SN,6010101010,,,FY-16
UTZ.N,5410202024,,,FY-16
BCSF.N,5510202010,,,FY-16
NFE.OQ,5910201011,,,FY-16
ETRN.N,5010303012,,,FY-16
DOW.N,5110101011,,,FY-16
CTVA.N,5110102010,,,FY-16
ARKO.OQ,5010203012,,,FY-16
GO.OQ,5430102010,,,FY-16
OBDC.N,5510202010,,,FY-16
AMK.N,5510202014,,,FY-16
GFL.TO,5220301012,,,FY-16
AMBP3.SA,5220301010,,,FY-16
MP.N,5120101016,,,FY-16
CARR.N,5210203015,,,FY-16
FOUR.N,5220304027,,,FY-16
LAVV3.SA,6010101010,,,FY-16
VITL.OQ,5430102011,,,FY-16
RAIZ4.SA,5010203010,,,FY-16
WEWKQ.PK,6010101020,,,FY-16
CMIN3.SA,5120102011,,,FY-16
GMAT3.SA,5430102010,,,FY-16
HBRE3.SA,6010101010,,,FY-16
RRRP3.SA,5010201010,,,FY-16
AVO.OQ,5410201014,,,FY-16
NVEI.TO,5220304027,,,FY-16
ARRY.OQ,5020101010,,,FY-16
JSLG3.SA,5240503010,,,FY-16
OWL.N,5510202011,,,FY-16
CNXC.OQ,5220304010,,,FY-16
VITT3.SA,5110102010,,,FY-16
AMPS.N,5910101022,,,FY-16
MNTK.OQ,5910101024,,,FY-16
PAX.OQ,5510202010,,,FY-16
SHLS.OQ,5210203010,,,FY-16
BRCC.N,5410202021,,,FY-16
TTEN3.SA,5410202010,,,FY-16
GGPS3.SA,5220304010,,,FY-16
ASAI3.SA,5430102010,,,FY-16
TASK.OQ,5220304010,,,FY-16
DLO.OQ,5220304027,,,FY-16
ARML3.SA,5220304018,,,FY-16
CBAV3.SA,5120103010,,,FY-16
DTM.N,5010303012,,,FY-16
BRDG.N,5510202014,,,FY-16
SOVO.OQ,5410202026,,,FY-16
SLVM.N,5130102011,,,FY-16
ARIS.N,5220301010,,,FY-16
HRT.N,5220304010,,,FY-16
SLND.A,5220102010,,,FY-16
TPG.OQ,5510202011,,,FY-16
AURE3.SA,5910102012,,,FY-16
RXO.N,5240503012,,,FY-16
CLCO.OL,5010303011,,,FY-16
BAM.N,5510202010,,,FY-16
SSE.L,5910101010,32.375,35.0325859996204,FY-16
NTGY.MC,5910201010,14.53,,FY-16
CARR.PA,5430102012,18.67,20.768843377539,FY-16
CNA.L,5910401010,35.015,-9.97229916897507,FY-16
ERG.MI,5910102012,11.672,21.2491876364083,FY-16
TKAG.DE,5120102010,21.699,22.6765197691353,FY-16
IBE.MC,5910101010,16.618,16.8679388111278,FY-16
ABF.L,5410202010,9.669,8.99780541331383,FY-16
AIRP.PA,5110101010,15.69,16.4092237420496,FY-16
CPI.L,5220304010,38.651,38.666851057945,FY-16
