Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
FCX.N,5120105010,13.99,13.8160459495283,FY-9
GIS.N,5410202010,27.55,27.627773150602,FY-9
NVRI.N,5220301012,,-32.9240526205597,FY-9
HE.N,5910101010,9.73,9.727140097593,FY-9
HCSG.OQ,5220304016,18.31,18.3127296182533,FY-9
HTLD.OQ,5240503012,20.52,20.5175162823012,FY-9
HSY.N,5410202010,63.93,,FY-9
DINO.N,5010203011,,12.1648371542875,FY-9
HRL.N,5410202016,17.37,17.1669987496931,FY-9
HUBB.N,5210203010,18.3,18.2475613858056,FY-9
JBHT.OQ,5240503012,37.95,37.9515294472353,FY-9
GCARSOA1.MX,5440101010,31.79,31.7930981459494,FY-9
IDA.N,5910101010,10.1,10.1556723942884,FY-9
ITW.N,5440101010,16.09,16.0876431109356,FY-9
IFF.N,5410202026,27.14,25.9040960514477,FY-9
WKC.N,5010203013,12.84,12.7276977767973,FY-9
EME.N,5220102010,10.75,10.4440244706819,FY-9
J.N,5220304010,10.66,10.6632037774224,FY-9
K.N,5410202010,46.39,60.7497058329131,FY-9
KR.N,5430102010,31.2,30.2185682775216,FY-9
SR.N,5910201010,7.84,6.59964723593778,FY-9
MDU.N,5910401010,10.6,10.22517684748,FY-9
MGEE.OQ,5910101010,,12.5160931342366,FY-9
MRTN.OQ,5240503012,8.76,8.75733663327509,FY-9
MKC.N,5410202010,23.13,21.5190573657133,FY-9
MGRC.OQ,5220304018,11.33,11.3342422247992,FY-9
MRU.TO,5430102010,16.86,16.3560205593459,FY-9
NI.N,5910401010,8.58,8.58149271473398,FY-9
NFG.N,5910201010,12.67,13.0026586112165,FY-9
NEN.A,6010101010,12.11,,FY-9
NJR.N,5910201011,13.36,13.4970248329316,FY-9
AGR.N,5910101010,,,FY-9
NSC.N,5240503011,17.58,18.0816190792912,FY-9
ES.N,5910101010,8.34,8.34022598415647,FY-9
XEL.OQ,5910101010,10.5,10.2845185638828,FY-9
NTRS.OQ,5510202010,9.54,9.31925642852516,FY-9
NWN.N,5910201011,8.17,8.17253335979302,FY-9
NWE.OQ,5910401010,9.57,9.56715064167492,FY-9
NUE.N,5120102010,6.11,6.35958904557627,FY-9
MX.TO,5110101010,31.96,22.3345848604237,FY-9
OLN.N,5110101010,17.04,17.0135746606335,FY-9
PPG.N,5110101012,26.73,18.9216231239578,FY-9
PCG.N,5910101010,8.83,5.93813831339364,FY-9
PAAS.TO,5120101011,-2.02,-18.2256099393019,FY-9
PKI.TO,5010203010,,23.5017046703367,FY-9
EXC.OQ,5910101010,9.73,7.76949152542373,FY-9
WTRG.N,5910301010,14.04,13.8927095306722,FY-9
PPC.OQ,5410202016,46.3,45.8690862865993,FY-9
TROW.OQ,5510202010,23.97,23.9698991251356,FY-9
PNM.N,5910101010,6.92,6.1251963887626,FY-9
KWR.N,5110101010,,18.1086982245643,FY-9
RPM.N,5110101012,22.58,22.0841258008857,FY-9
RRX.N,5210203010,9.71,5.98563447725459,FY-9
ROL.N,5220304020,,31.0963917545269,FY-9
R.N,5240503010,15.25,14.3286920133488,FY-9
EIX.N,5910101010,12.77,9.07589055240062,FY-9
SEIC.OQ,5510202014,22.4,26.2625433988612,FY-9
SJW.N,5910301011,,7.51419570008342,FY-9
ATRL.TO,5220102010,1.74,1.73965021688479,FY-9
FSZ.TO,5510202010,6.72,4.18563731574538,FY-9
SVT.A,5210203010,12.82,4.14893617021277,FY-9
SHW.N,5110101012,43.92,43.6787395174149,FY-9
CPLE6.SA,5910101010,11.01,8.66759872822529,FY-9
AOS.N,5210203015,15.16,13.4533058506421,FY-9
SJM.N,5410202010,11.56,11.0174487149257,FY-9
AWR.N,5910301010,13.24,13.1626438911786,FY-9
SO.N,5910101010,12.32,8.81383192601528,FY-9
SWX.N,5910201011,9.76,10.6668545771244,FY-9
SYY.N,5430102010,19.81,17.8138844892267,FY-9
TRNS.OQ,5220304010,,12.9071971230946,FY-9
TSN.N,5410202016,13.85,11.4505334305215,FY-9
X.N,5120102010,-3.44,-48.2051282051282,FY-9
WM.N,5220301010,16.32,1.6250725478816,FY-9
UNF.N,5220304010,11.05,11.0392824103281,FY-9
UTL.N,5910401010,8.22,8.22230681385611,FY-9
URB.TO,5510202011,4.81,,FY-9
VICR.OQ,5210203010,,-14.8900254465748,FY-9
LNT.OQ,5910101010,11.418,11.3523370166607,FY-9
AVA.N,5910401010,8.68,8.06304620909919,FY-9
WSO.N,5210203015,14.94,14.9387200130932,FY-9
WERN.OQ,5240503012,11.67,11.6692303968762,FY-9
WMB.N,5010303010,11.63,9.17221297836938,FY-9
WEC.N,5910101010,13.8,13.8000262903168,FY-9
WOR.N,5120102013,,17.7124795129946,FY-9
FM.TO,5120105012,8.11,6.89660358063958,FY-9
CUPRUM.SN,5510202011,29.567,55.497511031212,FY-9
ARCB.OQ,5240503010,3.23,3.08149388438527,FY-9
CMIG4.SA,5910101010,25.66,25.6640458323062,FY-9
CMPC.SN,5130102010,2.4,2.40191420679491,FY-9
COPEC.SN,5010203010,7.46,7.58999160546515,FY-9
GGBR4.SA,5120102010,5.5,5.50052867357106,FY-9
CSNA3.SA,5120102010,6.39,6.09119580036865,FY-9
VALE3.SA,5120102011,17.93,0.079924105152663,FY-9
WEGE3.SA,5210203010,19.57,19.5742668268408,FY-9
ENAEX.SN,5110101014,,18.9633500558821,FY-9
GOAU4.SA,5120102010,4.79,4.79179906098102,FY-9
PETR4.SA,5010201010,6.97,6.96964664919046,FY-9
CS.TO,5120105012,2.16,-0.984639071592536,FY-9
AUTLANB.MX,5120105010,-3.53,-3.57906754866195,FY-9
BIMBOA.MX,5410202012,9.71,9.74821904088813,FY-9
ORBIA.MX,5110101011,8.15,7.3844195846636,FY-9
CEMEXCPO.MX,5120201010,-7.89,-7.96377651010134,FY-9
ALFAA.MX,5440101010,10.93,10.8883785025264,FY-9
PEOLES.MX,5120108010,11.38,11.5547008005738,FY-9
FEMSAUBD.MX,5430102012,10.12,10.1203708296389,FY-9
WT.N,5510202011,64.39,64.3854356014467,FY-9
TKO.TO,5120105010,-3.22,-7.99245695959036,FY-9
FVI.TO,5120108010,3.55,-7.45870862808575,FY-9
NATR.OQ,5410202025,,15.9831594196338,FY-9
COLBUN.SN,5910101010,1.78,1.78141791416375,FY-9
ODFL.OQ,5240503012,18.26,18.255832131338,FY-9
MMS.N,5220304010,26.82,26.7976084092605,FY-9
CASAGRC1.LM,5410202022,,1.32175338951391,FY-9
AME.N,5210203010,18.23,18.2322061082593,FY-9
VLO.N,5010203010,13.11,14.4670863117465,FY-9
NRG.N,5910101010,-4.05,-4.08205446184054,FY-9
UGPA3.SA,5010203012,19.6,993.814164135713,FY-9
BACHOCOB.MX,5410202016,9.78,10.4097157387749,FY-9
CHRW.OQ,5240503010,34.03,34.0333603917358,FY-9
PPL.TO,5010303010,7.444,7.60641238253179,FY-9
CWST.OQ,5220301012,,-1598.40166782488,FY-9
ALS.TO,5120108010,,-9.08583933787927,FY-9
FE.N,5910101010,9.85,2.9096834264432,FY-9
AMG.N,5510202010,,17.0917883557747,FY-9
INGR.N,5410202010,16.35,16.3602561454245,FY-9
URI.N,5220304018,30.97,22.6183518410286,FY-9
AQN.TO,5910401010,,6.92146138141397,FY-9
AAIC.N,5510202010,13.32,10.4691112364127,FY-9
AEE.N,5910401010,7.87,7.78115501519757,FY-9
PWR.N,5220102010,8.33,9.30056934762002,FY-9
RBA.TO,5220304010,13.32,13.8916135814305,FY-9
FHI.N,5510202011,30.55,29.412058393803,FY-9
EGIE3.SA,5910102012,26.53,26.4453946570658,FY-9
BTU.N,5010101010,2.37,-6.78723790505582,FY-9
WCC.N,5210203020,12.16,16.6594045813212,FY-9
SRE.N,5910401010,9.94,9.40347581023955,FY-9
RSG.N,5220301010,9.17,7.54671040828357,FY-9
RAIL3.SA,5240503010,0.3,5.54472107053369,FY-9
EPD.N,5010303010,18.65,18.2864184490802,FY-9
PAA.OQ,5010303010,20.53,13.4444366640992,FY-9
ALA.TO,5910201010,7.4,9.63420075967828,FY-9
TRPL4.SA,5910101010,0.64,0.639015754387816,FY-9
CE.N,5110101010,32.38,49.7177692481373,FY-9
BLK.N,5510202010,11.11,11.3067119140813,FY-9
NEE.N,5910101010,12.42,9.83347015362965,FY-9
SAPR4.SA,5910301011,,13.4398279292129,FY-9
PX.N,5510202014,,-36.0695389266818,FY-9
SPTN.OQ,5430102010,,0.235773043985389,FY-9
BRAP4.SA,5120102011,16.68,-0.524549710372894,FY-9
NS.N,5010303010,3.25,-9.49169966834431,FY-9
RGP.OQ,5220304010,5.7,5.69727598812757,FY-9
CVERDEC1.LM,5120105012,,16.2202021607293,FY-9
GPN.N,5220304027,,22.8885015340744,FY-9
GDI.TO,5220304016,,23.7786084333399,FY-9
GLNG.OQ,5010303011,2.53,6.14019060344306,FY-9
XPO.N,5240503010,-16.55,-16.7353139496153,FY-9
CHE_u.TO,5110101010,1.73,3.59106155538588,FY-9
WCN.TO,5220301012,,9.20866521580296,FY-9
HEES.OQ,5220304018,61.54,61.5414645028164,FY-9
SAIA.OQ,5240503012,8.77,15.6002653264463,FY-9
CMP.N,5110101010,,35.8337473091571,FY-9
KEY.TO,5010303010,16.18,16.1844932591248,FY-9
FA.OQ,5220304010,,,FY-9
WLK.N,5110101010,28.45,28.3329282085475,FY-9
KUT.V,5220304010,,,FY-9
BIP.N,5440101010,,4.43727309398951,FY-9
KW.N,6010101010,,-2.41012125726949,FY-9
IVZ.N,5510202011,11.41,10.4827223000227,FY-9
VMC.N,5120201010,0.54,0.539175142041322,FY-9
EMA.TO,5910101010,11.14,11.5907274180655,FY-9
CENT.OQ,5410202031,1.42,1.84686191854215,FY-9
VTNR.OQ,5010203010,,27.3869497203302,FY-9
SUZB3.SA,5130102010,-2.03,-2.03288098006959,FY-9
USIM5.SA,5120102010,-0.85,-0.850399562285339,FY-9
SORIANAB.MX,5430102012,7.45,7.45110930575056,FY-9
HERDEZ.MX,5410202010,10.62,10.6159315663814,FY-9
ICHB.MX,5120102010,6.3,5.55320621044488,FY-9
LSTR.OQ,5240503012,,26.1224196130394,FY-9
USNA.N,5410202025,35.43,35.429304137693,FY-9
GCC.MX,5120201012,,0.425923355659907,FY-9
PARR.N,5010203011,,-48.1264113840758,FY-9
SIMECB.MX,5120102010,7.51,,FY-9
YPFD.BA,5010203010,14.33,12.9295120843635,FY-9
TTEK.OQ,5220301010,10.77,10.7735831970871,FY-9
PNW.N,5910101010,9.94,9.94392744900503,FY-9
ENELAM.SN,5910101010,13.1,13.3798520848066,FY-9
RDUS.OQ,5120102013,1.551,1.12877437567131,FY-9
CEPU.BA,5910102010,,,FY-9
HAIN.OQ,5410202026,11.24,9.32515589656563,FY-9
MTL.TO,5240503010,16.59,16.5923958321875,FY-9
VBBR3.SA,5010203012,,,FY-9
MLM.N,5120201010,8.06,8.24664854623931,FY-9
MED.N,5410202025,25.33,28.6836291371127,FY-9
CFV.CN,5510202011,,,FY-9
STN.TO,5220102010,18.05,18.0533062823718,FY-9
EXP.N,5120201012,15.598,16.2656962993947,FY-9
VET.TO,5010201010,20.9,20.9019971477065,FY-9
GRUMAB.MX,5410202010,26.06,27.270573143347,FY-9
CIX.TO,5510202010,24.4,24.3980871538044,FY-9
GEO.N,5220304010,8.74,11.3411652419368,FY-9
AGUASA.SN,5910301010,19.33,18.8445381727096,FY-9
PAMP.BA,5910101010,,21.1799451290994,FY-9
DAR.N,5410202010,,7.06800441592171,FY-9
GMEXICOB.MX,5120108010,19.81,20.0258544121567,FY-9
RS.N,5120102014,8.92,8.65330283869232,FY-9
SCCO.N,5120105010,31.43,31.4311703438905,FY-9
UNACEMC1.LM,5120201012,5.78,5.82200050441001,FY-9
MINSURI1.LM,5120108010,,10.2340879666888,FY-9
LUN.TO,5120108010,3.83,3.82906481653115,FY-9
HBM.TO,5120105012,,-6.13841698665589,FY-9
CYRE3.SA,6010101050,13.7,13.6609808311029,FY-9
EAF.N,5210203010,,-2.04141391447615,FY-9
BESALCO.SN,5220102012,7.26,3.81351644330957,FY-9
HEO.TO,5220301011,,-7.87360199024156,FY-9
AEIS.OQ,5210203010,7.52,7.51364344733998,FY-9
PARAUCO.SN,6010101030,,11.2498802016522,FY-9
ANTARCHILE.SN,5010203010,,6.70028041394137,FY-9
ENDISPC1.LM,5910101010,,23.2226837625315,FY-9
ALICORC1.LM,5440101010,16.45,11.9167907130552,FY-9
PBH.TO,5410202010,6.14,6.1411129799257,FY-9
CCB.CN,5120201012,,2.08991850053519,FY-9
HUBG.OQ,5240503010,13.34,13.0098717649451,FY-9
POR.N,5910101010,8.16,5.92049619396673,FY-9
BDGI.TO,5220102010,,25.9668012364137,FY-9
CENX.OQ,5120103011,-6.33,-4.06083649424086,FY-9
IMI.CN,5430102012,5.68,5.67428677302031,FY-9
NCH.CN,5410202010,,5.13143884338676,FY-9
CASS.OQ,5220304027,,12.8947816113401,FY-9
HAYN.OQ,5120102013,1.15,1.06785019351404,FY-9
SRCL.OQ,5220301012,19.74,18.9154299759375,FY-9
KKR.N,5510202011,90.3,29.2497686913569,FY-9
ARA.MX,6010101010,4.49,4.66375901245275,FY-9
UNFI.N,5430102010,10.71,10.7134654707984,FY-9
STLD.OQ,5120102010,7.64,7.64474473771137,FY-9
BDT.TO,5220102010,6.56,6.5553148747089,FY-9
OGE.N,5910101010,,13.3556156642489,FY-9
SBSP3.SA,5910301010,15.61,15.9053559881167,FY-9
EEFT.OQ,5220304027,18.54,15.1896680011532,FY-9
NPI.TO,5910102012,19.4,25.9794239812543,FY-9
BX.N,5510202011,31.82,19.8953711150519,FY-9
AWK.N,5910301011,8.59,8.08411492135271,FY-9
ENGI4.SA,5910101010,,10.5239393934727,FY-9
SOL.N,5220102021,-21.4,-97.2091461115546,FY-9
CVI.N,5010203011,25.69,27.3206323469801,FY-9
PRIM.N,5220102010,,19.1230728686256,FY-9
HBOR3.SA,6010101010,27.0,40.9291733414431,FY-9
ENEV3.SA,5910101012,-37.7,-37.6994063810042,FY-9
TGH.N,5220304018,16.63,17.366336614852,FY-9
FOR.N,5220102019,,4.68227235935011,FY-9
TNK.N,5010303010,-5.56,-2.77342784844638,FY-9
IPI.N,5110102010,2.5,2.42158126266846,FY-9
FRES.L,5120108010,12.33,10.656753078163,FY-9
MYRG.OQ,5220102014,13.15,12.4997049644051,FY-9
AD_u.TO,5510202016,9.55,8.41867147789737,FY-9
NEOE3.SA,5910101010,,,FY-9
KRO.N,5110101010,-7.3,-10.214300020028,FY-9
SFL.N,5010303010,8.54,8.15895726027472,FY-9
CENCOSUD.SN,5430102012,5.99,5.99338741001867,FY-9
BGS.N,5410202010,20.63,14.1555944386901,FY-9
HEP.N,5010303013,13.82,14.3819614761965,FY-9
CSMG3.SA,5910301011,8.17,8.17338212369699,FY-9
ENS.N,5210203011,,12.4453856543766,FY-9
CNS.N,5510202011,30.95,30.9535440101605,FY-9
ORA.N,5910101020,6.31,5.14208960978743,FY-9
CPFE3.SA,5910101010,13.99,13.9864988410345,FY-9
ULH.OQ,5240503012,62.63,62.0755261235938,FY-9
WEX.N,5220304027,20.2,17.342618653125,FY-9
EXLS.OQ,5220304010,17.17,13.5357537858854,FY-9
MDIA3.SA,5410202014,20.05,20.0502302458575,FY-9
BEEF3.SA,5410202016,14.81,-52.5568766749974,FY-9
HTGC.N,5510202015,12.3,16.8296918887626,FY-9
SPWR.OQ,5020101013,20.95,9.06307403869628,FY-9
MULT3.SA,6010101030,8.58,8.10131872696491,FY-9
CSAN3.SA,5010203010,,,FY-9
ACM.N,5220102010,10.92,10.9247236190458,FY-9
CF.N,5110102011,25.44,26.681726678994,FY-9
DK.N,5010203011,12.85,12.8332333860328,FY-9
TGMA3.SA,5240503012,16.898,24.0730422817719,FY-9
THS.N,5410202010,9.73,7.09418999475202,FY-9
AMP.N,5510202010,19.7,15.4709557972692,FY-9
ET.N,5010303012,66.0,10.2162331557505,FY-9
DHT.N,5010303014,-1.77,-1.77176977298931,FY-9
CLMT.OQ,5010203011,0.32,-1.17791662398853,FY-9
SK.SN,5440101010,,10.2124576988603,FY-9
ENGIEC1.LM,5910101010,,21.4356608864754,FY-9
AGRO3.SA,5410201011,-2.282,-2.28236445578623,FY-9
PASAB.MX,5220301012,2.733,5.35992186399431,FY-9
JBSS3.SA,5410202016,5.61,4.35552701702104,FY-9
EQTL3.SA,5910101010,3.04,3.0382244732507,FY-9
EVEN3.SA,6010101050,15.1,15.056706287617,FY-9
CODI.N,5560101010,16.56,11.394878228134,FY-9
TAEE11.SA,5910101010,21.25,21.2525440929497,FY-9
MRFG3.SA,5410202016,25.43,-22.8072563267128,FY-9
WSP.TO,5220102010,7.58,7.58168552395051,FY-9
G.N,5220304010,21.35,18.4426469702748,FY-9
DXT.TO,5220304010,14.93,14.9293991454044,FY-9
CLNE.OQ,5010203010,-7.88,-12.6679183001745,FY-9
TCSA3.SA,6010101010,16.227,16.2265938248311,FY-9
WU.N,5220304027,78.07,78.0716765266709,FY-9
BDI.TO,6010101010,14.36,14.3599015077411,FY-9
SAR.N,5510202010,,7.65115085364232,FY-9
CSIQ.OQ,5020101013,9.18,9.2920414702024,FY-9
SPRO.NFF,5220304018,28.622,,FY-9
NWC.TO,5430102012,20.77,20.7738932260098,FY-9
SMTO3.SA,5410202022,6.46,6.46468428990399,FY-9
CQP.A,5010303010,3.38,-13.3421900934222,FY-9
JHSF3.SA,6010101030,15.51,15.5066822444883,FY-9
TIPT.OQ,5560101010,1.89,-9.4389170634767,FY-9
FLNG.OL,5010303014,,188.958273937075,FY-9
SLCE3.SA,5410201010,4.83,4.8315775158979,FY-9
EZTC3.SA,6010101050,31.2,31.2015775782406,FY-9
ELET6.SA,5910101021,-9.86,-9.57326454863539,FY-9
ISA.CN,5910101010,6.38,6.38615340465173,FY-9
VRTS.OQ,5510202010,20.39,20.3931630422401,FY-9
PLAG.A,5410202010,14.63,9.16827394953441,FY-9
CIEL3.SA,5220304027,93.66,93.4163770699497,FY-9
CPX.TO,5910102010,5.67,8.5920177383592,FY-9
AESB3.SA,5910101020,,6.99884343671859,FY-9
ALUP11.SA,5910101010,14.05,13.8012028931716,FY-9
DIRR3.SA,6010101050,16.54,16.2950136031591,FY-9
PAGP.OQ,5010303010,,2.89855072463768,FY-9
GNRC.N,5210203018,77.28,44.713519551069,FY-9
CVE.TO,5010201010,11.87,6.71127331711273,FY-9
GGD.TO,5120108010,,-3.76456638235485,FY-9
MILS3.SA,5220304018,18.4,17.8772272034007,FY-9
SIMH3.SA,5240503010,10.17,9.52766366843303,FY-9
ALOS3.SA,6010101030,10.58,10.5830784373834,FY-9
FLT.N,5220304027,31.76,26.3705818423656,FY-9
CHDRAUIB.MX,5430102012,7.87,7.89993952312235,FY-9
AMRC.N,5020101019,0.9,0.896394202415448,FY-9
KNX.N,5240503010,13.3,54.1929994926663,FY-9
TRGP.N,5010303010,44.45,44.4520314100376,FY-9
HHH.N,6010101010,,-3.24792652529082,FY-9
3665.TW,5210203010,18.225,18.2246217641311,FY-9
CAML3.SA,5410202010,,,FY-9
MOS.N,5110102011,9.78,9.56747468699635,FY-9
GEI.TO,5010203010,12.44,7.75870702166872,FY-9
ENPH.OQ,5020101013,-15.04,-53.5055388649715,FY-9
OAK_pa.N,5510202010,,56.8780096616625,FY-9
MPC.N,5010203010,,18.6433182983992,FY-9
SLCA.N,5120105010,29.03,27.8216892056755,FY-9
TCPC.OQ,5510202011,9.36,11.4140985068615,FY-9
SNDR.N,5240503010,,,FY-9
CG.OQ,5510202011,50.44,11.0151724872232,FY-9
PFGC.N,5430102010,,,FY-9
SMU.SN,5430102010,,-81.7917991253873,FY-9
PBF.N,5010203010,26.77,,FY-9
PSX.N,5010203010,17.05,17.1328262141603,FY-9
POST.N,5410202013,-0.88,-18.9650157336648,FY-9
SQ.N,5220304027,,,FY-9
SUN.N,5010203010,46.862,46.8622053472552,FY-9
MPLX.N,5010303010,8.44,11.3960966125776,FY-9
VESTA.MX,6010101040,13.4,13.6872665354338,FY-9
INRETC1.LM,5430102012,,2.1455710169352,FY-9
SAMG.OQ,5510202014,,,FY-9
WES.N,5010203010,15.88,13.3528510287571,FY-9
NVEE.OQ,5220102015,,13.7338842152422,FY-9
EVTC.N,5220304010,103.75,-21.0629424471202,FY-9
SFM.OQ,5430102010,14.97,11.3991156279774,FY-9
CWENa.N,5910102012,,1.76991150442478,FY-9
ASC.N,5010303014,-1.39,-2.25538556081293,FY-9
MUSA.N,5010203012,,17.507512265822,FY-9
AGAS.OL,5010303014,,,FY-9
LPG.N,5010303014,,2.05367638605453,FY-9
IBP.N,5220102016,-1.05,4.29051434479194,FY-9
OGS.N,5910201011,8.29,,FY-9
ENLC.N,5010303010,,,FY-9
ARES.N,5510202011,,,FY-9
WLKP.N,5110101010,,,FY-9
CVEO.N,6010101050,,12.0697760501574,FY-9
NEP.N,5910101010,,,FY-9
AXTA.N,5110101012,,,FY-9
HESM.N,5010303010,,,FY-9
LOGG3.SA,6010101010,,,FY-9
SUM.N,5120201010,,,FY-9
TWM.TO,5010203010,,,FY-9
BLD.N,5220102016,,,FY-9
RUN.OQ,5020101013,,,FY-9
ENR.N,5210203011,,,FY-9
PYPL.OQ,5220304027,,,FY-9
KHC.OQ,5410202010,,,FY-9
MEGA3.SA,5910101023,,,FY-9
ACI.N,5430102010,,,FY-9
WSC.OQ,5220304018,,,FY-9
SITE.N,5410201022,,,FY-9
CSWI.OQ,5220102010,,,FY-9
H.TO,5910101010,,,FY-9
LACOMERUBC.MX,5430102012,,,FY-9
USFD.N,5430102010,,,FY-9
ATKR.N,5210203010,,,FY-9
ENELCHILE.SN,5910101010,,,FY-9
HRI.N,5220304018,,,FY-9
PLANI.MX,6010101030,,,FY-9
AA.N,5120103010,,,FY-9
INSW.N,5010303014,,,FY-9
LW.N,5410202010,,,FY-9
VRRM.OQ,5220304017,,,FY-9
IMXI.OQ,5220304027,,,FY-9
METC.OQ,5120102012,,,FY-9
KRP.N,5010201010,,,FY-9
HLNE.OQ,5510202011,,,FY-9
HCC.N,5120102012,,,FY-9
AM.N,5010303010,,,FY-9
CRFB3.SA,5430102010,,,FY-9
JWEL.TO,5410202025,,,FY-9
BBCP.OQ,5220102010,,,FY-9
SMPL.OQ,5410202025,,,FY-9
ERO.TO,5120105012,,,FY-9
TRAXIONA.MX,5240503010,,,FY-9
APG.N,5220102010,,,FY-9
NEO.TO,5120105016,,,FY-9
STLC.TO,5120102010,,,FY-9
BOKU.L,5220304027,,,FY-9
GMXT.MX,5240503011,,,FY-9
NTR.TO,5110102014,,,FY-9
VCTR.OQ,5510202011,,,FY-9
PAGS.N,5220304027,,,FY-9
MALLPLAZA.SN,6010101030,,,FY-9
FCFE18.MX,5510202013,,,FY-9
ROAD.OQ,5220102012,,,FY-9
RPAY.OQ,5220304027,,,FY-9
VRT.N,5210203010,,,FY-9
LSEA.OQ,6010101050,,,FY-9
IIIV.OQ,5220304027,,,FY-9
BV.N,5220304010,,,FY-9
TPVG.N,5510202011,,,FY-9
CENCOSHOPP.SN,6010101010,,,FY-9
UTZ.N,5410202024,,,FY-9
BCSF.N,5510202010,,,FY-9
NFE.OQ,5910201011,,,FY-9
ETRN.N,5010303012,,,FY-9
DOW.N,5110101011,,,FY-9
CTVA.N,5110102010,,,FY-9
ARKO.OQ,5010203012,,,FY-9
GO.OQ,5430102010,,,FY-9
OBDC.N,5510202010,,,FY-9
AMK.N,5510202014,,,FY-9
GFL.TO,5220301012,,,FY-9
AMBP3.SA,5220301010,,,FY-9
MP.N,5120101016,,,FY-9
CARR.N,5210203015,,,FY-9
FOUR.N,5220304027,,,FY-9
LAVV3.SA,6010101010,,,FY-9
