Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
FI.N,5220304027,20.7,14.3845089903181,FY-14
FLO.N,5410202012,18.513,18.4723618713273,FY-14
FTS.TO,5910101010,6.54,8.67717372055959,FY-14
FCX.N,5120105010,31.74,-138.940275650842,FY-14
GIS.N,5410202010,25.23,22.9081233919618,FY-14
NVRI.N,5220301012,19.01,16.4858991977636,FY-14
HE.N,5910101010,8.84,6.77538696849878,FY-14
HCSG.OQ,5220304016,13.2,13.4283551967709,FY-14
HTLD.OQ,5240503012,19.43,19.9115535331632,FY-14
HSY.N,5410202010,123.026,68.3564532043494,FY-14
DINO.N,5010203011,12.88,20.7234170737422,FY-14
HRL.N,5410202016,14.22,14.6697821755724,FY-14
HUBB.N,5210203010,22.09,21.2273401253169,FY-14
JBHT.OQ,5240503012,38.29,45.9970557481702,FY-14
GCARSOA1.MX,5440101010,35.425,12.4889524301752,FY-14
IDA.N,5910101010,7.56,7.84252786729525,FY-14
ITW.N,5440101010,20.66,19.2034934292498,FY-14
IFF.N,5410202026,38.57,38.5829549998824,FY-14
WKC.N,5010203013,17.28,19.2420706306491,FY-14
EME.N,5220102010,17.92,18.8970465456605,FY-14
J.N,5220304010,15.2,16.4175354029718,FY-14
K.N,5410202010,79.282,57.775541016608,FY-14
KR.N,5430102010,23.7,1.30866468786451,FY-14
SR.N,5910201010,,12.8134376472956,FY-14
MDU.N,5910401010,13.66,11.1362602009161,FY-14
MGEE.OQ,5910101010,,11.6494909087698,FY-14
MRTN.OQ,5240503012,7.019,7.3360045142145,FY-14
MKC.N,5410202010,26.722,23.9020743786208,FY-14
MGRC.OQ,5220304018,16.49,16.6847535593385,FY-14
MRU.TO,5430102010,15.65,16.3604468654787,FY-14
NI.N,5910401010,7.31,7.55910008770677,FY-14
NFG.N,5910201010,13.24,6.48226419467339,FY-14
NEN.A,6010101010,12.11,,FY-14
NJR.N,5910201011,,3.84287139034303,FY-14
AGR.N,5910101010,,,FY-14
NSC.N,5240503011,17.96,17.6580117926968,FY-14
ES.N,5910101010,9.27,8.91525741384677,FY-14
XEL.OQ,5910101010,9.07,9.67194011975958,FY-14
NTRS.OQ,5510202010,17.14,16.5261992934065,FY-14
NWN.N,5910201011,10.89,11.3684303472093,FY-14
NWE.OQ,5910401010,8.85,8.52172345525562,FY-14
NUE.N,5120102010,22.18,27.9738702010202,FY-14
MX.TO,5110101010,12.03,12.8633988497467,FY-14
OLN.N,5110101010,25.75,23.0437641557682,FY-14
PPG.N,5110101012,21.21,14.3773383217531,FY-14
PCG.N,5910101010,11.23,12.760736196319,FY-14
PAAS.TO,5120101011,,3.52582905533364,FY-14
PKI.TO,5010203010,,22.1560431818239,FY-14
EXC.OQ,5910101010,24.978,25.4330929862347,FY-14
WTRG.N,5910301010,9.23,9.62460142406121,FY-14
PPC.OQ,5410202016,,-130.209545907313,FY-14
TROW.OQ,5510202010,19.72,18.640688201447,FY-14
PNM.N,5910101010,,-18.9859998836978,FY-14
KWR.N,5110101010,,8.59017774934066,FY-14
RPM.N,5110101012,11.79,10.3456366405625,FY-14
RRX.N,5210203010,15.606,14.9078156027021,FY-14
ROL.N,5220304020,30.18,29.8424627586117,FY-14
R.N,5240503010,18.94,15.7900239733973,FY-14
EIX.N,5910101010,11.8,13.3956906631034,FY-14
SEIC.OQ,5510202014,26.22,18.2564149626197,FY-14
SJW.N,5910301011,8.44,8.7371249440215,FY-14
ATRL.TO,5220102010,26.88,30.9818076554369,FY-14
FSZ.TO,5510202010,,33.2906077348066,FY-14
SVT.A,5210203010,7.58,17.9310344827586,FY-14
SHW.N,5110101012,31.97,34.6204360941777,FY-14
CPLE6.SA,5910101010,,,FY-14
AOS.N,5210203015,13.8,1.71710063335679,FY-14
SJM.N,5410202010,6.51,7.8531003367467,FY-14
AWR.N,5910301010,9.09,8.44911790438632,FY-14
SO.N,5910101010,12.72,13.3814718082655,FY-14
SWX.N,5910201011,5.87,6.03240937238129,FY-14
SYY.N,5430102010,30.61,30.7915449718663,FY-14
TRNS.OQ,5220304010,,9.22456722788712,FY-14
TSN.N,5410202016,2.34,-11.6022099447514,FY-14
X.N,5120102010,42.5,40.3990024937656,FY-14
WM.N,5220301010,17.77,18.5907302890371,FY-14
UNF.N,5220304010,,12.8149484078881,FY-14
UTL.N,5910401010,6.784,8.00333472280117,FY-14
URB.TO,5510202011,,,FY-14
VICR.OQ,5210203010,-2.37,-2.30736398907612,FY-14
LNT.OQ,5910101010,8.738,10.1513252311661,FY-14
AVA.N,5910401010,7.39,7.70547541956481,FY-14
WSO.N,5210203015,10.58,10.0944390456329,FY-14
WERN.OQ,5240503012,9.065,8.5635467630731,FY-14
WMB.N,5010303010,14.04,17.6307796152548,FY-14
WEC.N,5910101010,10.649,-4.132937648576,FY-14
WOR.N,5120102013,-14.57,6.38329093420587,FY-14
FM.TO,5120105012,17.51,3.07372932431528,FY-14
CUPRUM.SN,5510202011,,3.6838354867123,FY-14
ARCB.OQ,5240503010,4.669,4.53524371346843,FY-14
CMIG4.SA,5910101010,,21.2354695309299,FY-14
CMPC.SN,5130102010,3.98,-3.30494317543427,FY-14
COPEC.SN,5010203010,,11.1925088526577,FY-14
GGBR4.SA,5120102010,17.49,22.4664678576249,FY-14
CSNA3.SA,5120102010,,81.3989172136998,FY-14
VALE3.SA,5120102011,,26.8636391507126,FY-14
WEGE3.SA,5210203010,,17.6711444864131,FY-14
ENAEX.SN,5110101014,,20.3190114300424,FY-14
GOAU4.SA,5120102010,,649.141695755323,FY-14
PETR4.SA,5010201010,,,FY-14
CS.TO,5120105012,,,FY-14
AUTLANB.MX,5120105010,,0.0,FY-14
BIMBOA.MX,5410202012,14.025,13.7918595396729,FY-14
ORBIA.MX,5110101011,,-4.99903075045682,FY-14
CEMEXCPO.MX,5120201010,42.9,1.28735997287063,FY-14
ALFAA.MX,5440101010,-10.1,-28.0898245219925,FY-14
PEOLES.MX,5120108010,35.375,34.4040642683934,FY-14
FEMSAUBD.MX,5430102012,12.675,9.65541231769934,FY-14
WT.N,5510202011,,-88.151890482399,FY-14
TKO.TO,5120105010,,14.764220056421,FY-14
FVI.TO,5120108010,-0.8,,FY-14
NATR.OQ,5410202025,,0.34590422094177,FY-14
COLBUN.SN,5910101010,1.78,2.59156440781589,FY-14
ODFL.OQ,5240503012,12.305,13.1115398236509,FY-14
MMS.N,5220304010,16.79,18.7981160336153,FY-14
CASAGRC1.LM,5410202022,,4.12981540543153,FY-14
AME.N,5210203010,21.53,19.5336405799692,FY-14
VLO.N,5010203010,15.48,-6.76883406100741,FY-14
NRG.N,5910101010,,19.2722371967655,FY-14
UGPA3.SA,5010203012,,15.2661249585309,FY-14
BACHOCOB.MX,5410202016,,-6.03741799707541,FY-14
CHRW.OQ,5240503010,32.44,33.4200523850065,FY-14
PPL.TO,5010303010,18.32,17.3058990483642,FY-14
CWST.OQ,5220301012,,-73.8910530283991,FY-14
ALS.TO,5120108010,,14.4927831014993,FY-14
FE.N,5910101010,,15.550405561993,FY-14
AMG.N,5510202010,,-0.161565662724058,FY-14
INGR.N,5410202010,19.18,17.8788892606223,FY-14
URI.N,5220304018,-775.86,-94.8215183509301,FY-14
AQN.TO,5910401010,-5.37,-5.51545546596147,FY-14
AAIC.N,5510202010,,-109.377470695404,FY-14
AEE.N,5910401010,8.66,8.82245716368939,FY-14
PWR.N,5220102010,6.27,6.4741427713555,FY-14
RBA.TO,5220304010,,22.5263751863313,FY-14
FHI.N,5510202011,52.17,43.3812684920327,FY-14
EGIE3.SA,5910102012,,37.2484923528314,FY-14
BTU.N,5010101010,33.91,34.630529639221,FY-14
WCC.N,5210203020,29.34,29.9407442174277,FY-14
SRE.N,5910401010,13.27,13.6497424576895,FY-14
RSG.N,5220301010,,1.71923775800214,FY-14
RAIL3.SA,5240503010,,,FY-14
EPD.N,5010303010,,2.68387203199961,FY-14
PAA.OQ,5010303010,,9.1743119266055,FY-14
ALA.TO,5910201010,17.08,21.2136460609676,FY-14
TRPL4.SA,5910101010,,20.5428321023713,FY-14
CE.N,5110101010,254.55,59.0032154340836,FY-14
BLK.N,5510202010,6.83,6.41431153753372,FY-14
NEE.N,5910101010,13.23,14.5585361520696,FY-14
SAPR4.SA,5910301011,,,FY-14
PX.N,5510202014,,-49.7216519632322,FY-14
SPTN.OQ,5430102010,,15.4381063388645,FY-14
BRAP4.SA,5120102011,,25.6198640381157,FY-14
NS.N,5010303010,9.91,10.6701629219085,FY-14
RGP.OQ,5220304010,6.97,5.51844114289265,FY-14
CVERDEC1.LM,5120105012,,51.8739731190501,FY-14
GPN.N,5220304027,,18.9556850558005,FY-14
GDI.TO,5220304016,-1.08,-1.08461394302849,FY-14
GLNG.OQ,5010303011,,-1.98849978649855,FY-14
XPO.N,5240503010,,12.5958550381184,FY-14
CHE_u.TO,5110101010,18.51,15.4925923654905,FY-14
WCN.TO,5220301012,,7.9595978688143,FY-14
HEES.OQ,5220304018,19.9,14.9739315389471,FY-14
SAIA.OQ,5240503012,3.949,-10.2487090863663,FY-14
CMP.N,5110101010,,111.613351877608,FY-14
KEY.TO,5010303010,17.4,27.8891948645524,FY-14
FA.OQ,5220304010,,4.40183738263043,FY-14
WLK.N,5110101010,-2.43,-2.3393632731923,FY-14
KUT.V,5220304010,,-37.2750618027926,FY-14
BIP.N,5440101010,,,FY-14
KW.N,6010101010,,0.357188535821261,FY-14
IVZ.N,5510202011,,7.84521298686493,FY-14
VMC.N,5120201010,5.11,0.092078160602689,FY-14
EMA.TO,5910101010,8.07,13.4342739160358,FY-14
CENT.OQ,5410202031,12.05,12.5157162879101,FY-14
VTNR.OQ,5010203010,,,FY-14
SUZB3.SA,5130102010,,71.0255272248482,FY-14
USIM5.SA,5120102010,,29.5526166686363,FY-14
SORIANAB.MX,5430102012,9.25,6.09654889520564,FY-14
HERDEZ.MX,5410202010,,26.480147421559,FY-14
ICHB.MX,5120102010,,11.9272361655105,FY-14
LSTR.OQ,5240503012,43.822,51.1290047520061,FY-14
USNA.N,5410202025,108.79,92.4442386354866,FY-14
GCC.MX,5120201012,,10.9575288874755,FY-14
PARR.N,5010203011,,-67.2224120152573,FY-14
SIMECB.MX,5120102010,,10.8708516051289,FY-14
YPFD.BA,5010203010,,17.3250727244465,FY-14
TTEK.OQ,5220301010,13.46,15.0308464998031,FY-14
PNW.N,5910101010,6.99,7.47650693147634,FY-14
ENELAM.SN,5910101010,,18.1328675665843,FY-14
RDUS.OQ,5120102013,-3.49,-2.95269770684773,FY-14
CEPU.BA,5910102010,,2.03464816182893,FY-14
HAIN.OQ,5410202026,7.15,3.24748257433174,FY-14
MTL.TO,5240503010,10.71,10.0935746480232,FY-14
VBBR3.SA,5010203012,,,FY-14
MLM.N,5120201010,16.79,17.1930100955687,FY-14
MED.N,5410202025,14.24,12.7467068789639,FY-14
CFV.CN,5510202011,,5.58779481006071,FY-14
STN.TO,5220102010,15.61,5.91174454222536,FY-14
EXP.N,5120201012,9.76,10.0211874065703,FY-14
VET.TO,5010201010,30.36,33.1588263932041,FY-14
GRUMAB.MX,5410202010,-23.175,-115.678773359984,FY-14
CIX.TO,5510202010,28.59,29.5664463685538,FY-14
GEO.N,5220304010,11.22,11.110639024915,FY-14
AGUASA.SN,5910301010,23.04,16.3693939121999,FY-14
PAMP.BA,5910101010,,3.57581916012112,FY-14
DAR.N,5410202010,23.06,24.939094345487,FY-14
GMEXICOB.MX,5120108010,111.3,19.5973157168439,FY-14
RS.N,5120102014,19.83,21.2785594416536,FY-14
SCCO.N,5120105010,41.38,38.9132455221949,FY-14
UNACEMC1.LM,5120201012,,17.970156939862,FY-14
MINSURI1.LM,5120108010,,39.8548843211534,FY-14
LUN.TO,5120108010,-0.97,-23.431469702369,FY-14
HBM.TO,5120105012,5.65,1.98204173494732,FY-14
CYRE3.SA,6010101050,,,FY-14
EAF.N,5210203010,,61.7706426477021,FY-14
BESALCO.SN,5220102012,,15.4582857988108,FY-14
HEO.TO,5220301011,,2.21299219139392,FY-14
AEIS.OQ,5210203010,-0.47,-1.65924375646048,FY-14
PARAUCO.SN,6010101030,4.79,4.5539613472621,FY-14
ANTARCHILE.SN,5010203010,,,FY-14
ENDISPC1.LM,5910101010,,18.6633656484162,FY-14
ALICORC1.LM,5440101010,,6.35880970615518,FY-14
PBH.TO,5410202010,15.08,15.0220438533534,FY-14
CCB.CN,5120201012,,1.05603573451384,FY-14
HUBG.OQ,5240503010,18.797,20.9315595062915,FY-14
POR.N,5910101010,7.9,6.51685393258427,FY-14
BDGI.TO,5220102010,29.0,19.666467984964,FY-14
CENX.OQ,5120103011,25.71,-116.086033552878,FY-14
IMI.CN,5430102012,1.59,4.52344876660416,FY-14
NCH.CN,5410202010,,7.44593943300403,FY-14
CASS.OQ,5220304027,,18.479967718882,FY-14
HAYN.OQ,5120102013,,-15.8950818875296,FY-14
SRCL.OQ,5220301012,22.67,21.4809812539047,FY-14
KKR.N,5510202011,,,FY-14
ARA.MX,6010101010,,8.85741760475431,FY-14
UNFI.N,5430102010,10.87,11.5534854302787,FY-14
STLD.OQ,5120102010,28.39,29.3925752644555,FY-14
BDT.TO,5220102010,59.85,78.5508237769187,FY-14
OGE.N,5910101010,12.2,12.9356849372502,FY-14
SBSP3.SA,5910301010,,,FY-14
EEFT.OQ,5220304027,14.94,-31.1372374975974,FY-14
NPI.TO,5910102012,15.34,15.1568240015468,FY-14
BX.N,5510202011,-19.8,-30.0680377280151,FY-14
AWK.N,5910301011,4.29,,FY-14
ENGI4.SA,5910101010,,16.9292754642361,FY-14
SOL.N,5220102021,-13.88,-21.6371829134247,FY-14
CVI.N,5010203011,27.78,32.3922358220368,FY-14
PRIM.N,5220102010,48.92,67.7596162301056,FY-14
HBOR3.SA,6010101010,,,FY-14
ENEV3.SA,5910101012,,8.46275124479271,FY-14
TGH.N,5220304018,19.15,19.969193827052,FY-14
FOR.N,5220102019,,12.3171915961273,FY-14
TNK.N,5010303010,57.21,24.2589740892005,FY-14
IPI.N,5110102010,,,FY-14
FRES.L,5120108010,20.128,,FY-14
MYRG.OQ,5220102014,15.21,16.5095443511064,FY-14
AD_u.TO,5510202016,,,FY-14
NEOE3.SA,5910101010,,,FY-14
KRO.N,5110101010,,0.246947455069282,FY-14
SFL.N,5010303010,42.28,32.0916535831006,FY-14
CENCOSUD.SN,5430102012,6.56,0.007549890661125,FY-14
BGS.N,5410202010,10.31,6.09678561025798,FY-14
HEP.N,5010303013,268.77,130.515592192239,FY-14
CSMG3.SA,5910301011,,,FY-14
ENS.N,5210203011,15.18,12.0335405751953,FY-14
CNS.N,5510202011,7.37,9.51225854453865,FY-14
ORA.N,5910101020,5.17,6.28531969358569,FY-14
CPFE3.SA,5910101010,,25.5928322768224,FY-14
ULH.OQ,5240503012,10.39,9.42393461615161,FY-14
WEX.N,5220304027,24.34,53.3031543824556,FY-14
EXLS.OQ,5220304010,9.26,6.4506031938923,FY-14
MDIA3.SA,5410202014,,17.7355585458363,FY-14
BEEF3.SA,5410202016,,,FY-14
HTGC.N,5510202015,,5.3611169632084,FY-14
SPWR.OQ,5020101013,,-12.6805031850282,FY-14
MULT3.SA,6010101030,,4.06789014694115,FY-14
CSAN3.SA,5010203010,,,FY-14
ACM.N,5220102010,10.68,11.8673027580764,FY-14
CF.N,5110102011,50.68,54.2235951051443,FY-14
DK.N,5010203011,7.59,4.70228423970181,FY-14
TGMA3.SA,5240503012,,,FY-14
THS.N,5410202010,,4.57164809834806,FY-14
AMP.N,5510202010,8.92,-0.543322848155562,FY-14
ET.N,5010303012,-754.6,,FY-14
DHT.N,5010303014,28.51,38.3690338555654,FY-14
CLMT.OQ,5010203011,,10.0951359674448,FY-14
SK.SN,5440101010,,22.267532016266,FY-14
ENGIEC1.LM,5910101010,,47.4406003135512,FY-14
AGRO3.SA,5410201011,,0.164983258540923,FY-14
PASAB.MX,5220301012,,-3.82786283126963,FY-14
JBSS3.SA,5410202016,,,FY-14
EQTL3.SA,5910101010,,32.8362716103684,FY-14
EVEN3.SA,6010101050,,,FY-14
CODI.N,5560101010,9.3,0.071993999757048,FY-14
TAEE11.SA,5910101010,,11.0218215627958,FY-14
MRFG3.SA,5410202016,,8.79153417420663,FY-14
WSP.TO,5220102010,8.79,14.1369438221452,FY-14
G.N,5220304010,14.82,11.9607822522296,FY-14
DXT.TO,5220304010,7.42,-45.6581404268709,FY-14
CLNE.OQ,5010203010,-8.61,-19.1357184751753,FY-14
TCSA3.SA,6010101010,,,FY-14
WU.N,5220304027,-11982.72,4314.55399061033,FY-14
BDI.TO,6010101010,16.71,20.1139273207997,FY-14
SAR.N,5510202010,20.29,-25.6964245884147,FY-14
CSIQ.OQ,5020101013,0.05,-3.28616566295949,FY-14
SPRO.NFF,5220304018,,,FY-14
NWC.TO,5430102012,27.45,28.4064208203712,FY-14
SMTO3.SA,5410202022,,-1.13573556696522,FY-14
CQP.A,5010303010,21.83,,FY-14
JHSF3.SA,6010101030,,,FY-14
TIPT.OQ,5560101010,,-11.5277463341984,FY-14
FLNG.OL,5010303014,-3.221,-2.32643645552988,FY-14
SLCE3.SA,5410201010,,7.11730202705344,FY-14
EZTC3.SA,6010101050,,13.2623453304097,FY-14
ELET6.SA,5910101021,,11.3092422946011,FY-14
ISA.CN,5910101010,,5.41186580966344,FY-14
VRTS.OQ,5510202010,,,FY-14
PLAG.A,5410202010,,,FY-14
CIEL3.SA,5220304027,,,FY-14
CPX.TO,5910102010,,,FY-14
AESB3.SA,5910101020,,42.3772703918422,FY-14
ALUP11.SA,5910101010,,,FY-14
DIRR3.SA,6010101050,,,FY-14
PAGP.OQ,5010303010,,,FY-14
GNRC.N,5210203018,,,FY-14
CVE.TO,5010201010,,,FY-14
GGD.TO,5120108010,,,FY-14
MILS3.SA,5220304018,,,FY-14
SIMH3.SA,5240503010,,,FY-14
ALOS3.SA,6010101030,,,FY-14
FLT.N,5220304027,,,FY-14
CHDRAUIB.MX,5430102012,,,FY-14
AMRC.N,5020101019,,,FY-14
KNX.N,5240503010,11.626,,FY-14
TRGP.N,5010303010,,,FY-14
HHH.N,6010101010,,,FY-14
3665.TW,5210203010,,,FY-14
CAML3.SA,5410202010,,,FY-14
MOS.N,5110102011,,30.8745287108682,FY-14
GEI.TO,5010203010,,,FY-14
ENPH.OQ,5020101013,,,FY-14
OAK_pa.N,5510202010,,,FY-14
MPC.N,5010203010,,,FY-14
SLCA.N,5120105010,,,FY-14
TCPC.OQ,5510202011,,,FY-14
SNDR.N,5240503010,,,FY-14
CG.OQ,5510202011,,,FY-14
PFGC.N,5430102010,,,FY-14
SMU.SN,5430102010,,,FY-14
PBF.N,5010203010,,,FY-14
PSX.N,5010203010,,,FY-14
POST.N,5410202013,,,FY-14
SQ.N,5220304027,,,FY-14
SUN.N,5010203010,,,FY-14
MPLX.N,5010303010,,,FY-14
VESTA.MX,6010101040,,,FY-14
INRETC1.LM,5430102012,,,FY-14
SAMG.OQ,5510202014,,,FY-14
WES.N,5010203010,,,FY-14
NVEE.OQ,5220102015,,,FY-14
EVTC.N,5220304010,,,FY-14
SFM.OQ,5430102010,,,FY-14
CWENa.N,5910102012,,,FY-14
ASC.N,5010303014,,,FY-14
MUSA.N,5010203012,,,FY-14
AGAS.OL,5010303014,,,FY-14
LPG.N,5010303014,,,FY-14
IBP.N,5220102016,,,FY-14
OGS.N,5910201011,,,FY-14
ENLC.N,5010303010,,,FY-14
ARES.N,5510202011,,,FY-14
WLKP.N,5110101010,,,FY-14
CVEO.N,6010101050,,,FY-14
NEP.N,5910101010,,,FY-14
AXTA.N,5110101012,,,FY-14
HESM.N,5010303010,,,FY-14
LOGG3.SA,6010101010,,,FY-14
SUM.N,5120201010,,,FY-14
TWM.TO,5010203010,,,FY-14
BLD.N,5220102016,,,FY-14
RUN.OQ,5020101013,,,FY-14
ENR.N,5210203011,,,FY-14
PYPL.OQ,5220304027,,,FY-14
KHC.OQ,5410202010,,,FY-14
MEGA3.SA,5910101023,,,FY-14
ACI.N,5430102010,,,FY-14
WSC.OQ,5220304018,,,FY-14
SITE.N,5410201022,,,FY-14
CSWI.OQ,5220102010,,,FY-14
H.TO,5910101010,,,FY-14
LACOMERUBC.MX,5430102012,,,FY-14
USFD.N,5430102010,,,FY-14
ATKR.N,5210203010,,,FY-14
ENELCHILE.SN,5910101010,,,FY-14
HRI.N,5220304018,,,FY-14
PLANI.MX,6010101030,,,FY-14
AA.N,5120103010,,,FY-14
INSW.N,5010303014,,,FY-14
LW.N,5410202010,,,FY-14
VRRM.OQ,5220304017,,,FY-14
IMXI.OQ,5220304027,,,FY-14
METC.OQ,5120102012,,,FY-14
KRP.N,5010201010,,,FY-14
HLNE.OQ,5510202011,,,FY-14
HCC.N,5120102012,,,FY-14
AM.N,5010303010,,,FY-14
CRFB3.SA,5430102010,,,FY-14
JWEL.TO,5410202025,,,FY-14
BBCP.OQ,5220102010,,,FY-14
SMPL.OQ,5410202025,,,FY-14
ERO.TO,5120105012,,,FY-14
TRAXIONA.MX,5240503010,,,FY-14
APG.N,5220102010,,,FY-14
NEO.TO,5120105016,,,FY-14
STLC.TO,5120102010,,,FY-14
BOKU.L,5220304027,,,FY-14
GMXT.MX,5240503011,,,FY-14
NTR.TO,5110102014,,,FY-14
VCTR.OQ,5510202011,,,FY-14
PAGS.N,5220304027,,,FY-14
MALLPLAZA.SN,6010101030,,,FY-14
FCFE18.MX,5510202013,,,FY-14
ROAD.OQ,5220102012,,,FY-14
RPAY.OQ,5220304027,,,FY-14
VRT.N,5210203010,,,FY-14
LSEA.OQ,6010101050,,,FY-14
IIIV.OQ,5220304027,,,FY-14
BV.N,5220304010,,,FY-14
TPVG.N,5510202011,,,FY-14
CENCOSHOPP.SN,6010101010,,,FY-14
UTZ.N,5410202024,,,FY-14
BCSF.N,5510202010,,,FY-14
NFE.OQ,5910201011,,,FY-14
ETRN.N,5010303012,,,FY-14
DOW.N,5110101011,,,FY-14
CTVA.N,5110102010,,,FY-14
ARKO.OQ,5010203012,,,FY-14
GO.OQ,5430102010,,,FY-14
OBDC.N,5510202010,,,FY-14
AMK.N,5510202014,,,FY-14
GFL.TO,5220301012,,,FY-14
AMBP3.SA,5220301010,,,FY-14
MP.N,5120101016,,,FY-14
CARR.N,5210203015,,,FY-14
FOUR.N,5220304027,,,FY-14
LAVV3.SA,6010101010,,,FY-14
VITL.OQ,5430102011,,,FY-14
RAIZ4.SA,5010203010,,,FY-14
WEWKQ.PK,6010101020,,,FY-14
CMIN3.SA,5120102011,,,FY-14
GMAT3.SA,5430102010,,,FY-14
HBRE3.SA,6010101010,,,FY-14
RRRP3.SA,5010201010,,,FY-14
AVO.OQ,5410201014,,,FY-14
NVEI.TO,5220304027,,,FY-14
ARRY.OQ,5020101010,,,FY-14
JSLG3.SA,5240503010,,,FY-14
OWL.N,5510202011,,,FY-14
CNXC.OQ,5220304010,,,FY-14
VITT3.SA,5110102010,,,FY-14
AMPS.N,5910101022,,,FY-14
MNTK.OQ,5910101024,,,FY-14
PAX.OQ,5510202010,,,FY-14
SHLS.OQ,5210203010,,,FY-14
BRCC.N,5410202021,,,FY-14
TTEN3.SA,5410202010,,,FY-14
GGPS3.SA,5220304010,,,FY-14
ASAI3.SA,5430102010,,,FY-14
TASK.OQ,5220304010,,,FY-14
DLO.OQ,5220304027,,,FY-14
ARML3.SA,5220304018,,,FY-14
CBAV3.SA,5120103010,,,FY-14
DTM.N,5010303012,,,FY-14
BRDG.N,5510202014,,,FY-14
SOVO.OQ,5410202026,,,FY-14
SLVM.N,5130102011,,,FY-14
ARIS.N,5220301010,,,FY-14
HRT.N,5220304010,,,FY-14
SLND.A,5220102010,,,FY-14
TPG.OQ,5510202011,,,FY-14
AURE3.SA,5910102012,,,FY-14
RXO.N,5240503012,,,FY-14
CLCO.OL,5010303011,,,FY-14
BAM.N,5510202010,,,FY-14
SSE.L,5910101010,32.016,3.77022762371584,FY-14
