Instrument,TRBC Activity Code,Return On Equity - Actual,"Return on Average Common Equity - %, TTM",year
SO.N,5910101010,12.52,13.0432208407342,FY-11
SWX.N,5910201011,9.3,9.38273585626959,FY-11
SYY.N,5430102010,24.2,23.8882069782356,FY-11
TRNS.OQ,5220304010,,13.0238428619323,FY-11
TSN.N,5410202016,12.12,10.6435855686006,FY-11
X.N,5120102010,-0.8,-1.44198068290029,FY-11
WM.N,5220301010,16.08,15.58799675588,FY-11
UNF.N,5220304010,,11.0065273558338,FY-11
UTL.N,5910401010,,8.56317310218019,FY-11
URB.TO,5510202011,4.81,,FY-11
VICR.OQ,5210203010,,4.96831247050363,FY-11
LNT.OQ,5910101010,10.31,10.9403040666373,FY-11
AVA.N,5910401010,8.7,8.671827850927,FY-11
WSO.N,5210203015,10.77,10.7710889959553,FY-11
WERN.OQ,5240503012,14.74,14.7414645203218,FY-11
WMB.N,5010303010,16.17,19.5826645264847,FY-11
WEC.N,5910101010,13.21,13.207304195534,FY-11
WOR.N,5120102013,15.58,17.8589472747311,FY-11
FM.TO,5120105012,17.94,16.4323551799668,FY-11
CUPRUM.SN,5510202011,,29.5665802951934,FY-11
ARCB.OQ,5240503010,1.45,1.25031866201094,FY-11
CMIG4.SA,5910101010,20.804,20.8039410396097,FY-11
CMPC.SN,5130102010,6.348,5.03793123734517,FY-11
COPEC.SN,5010203010,9.548,9.50270789707212,FY-11
GGBR4.SA,5120102010,9.021,9.02100843010143,FY-11
CSNA3.SA,5120102010,47.457,69.5461770822842,FY-11
VALE3.SA,5120102011,,29.8583478544951,FY-11
WEGE3.SA,5210203010,16.181,16.1808059002699,FY-11
ENAEX.SN,5110101014,,18.7426842320666,FY-11
GOAU4.SA,5120102010,9.016,9.01638795215418,FY-11
PETR4.SA,5010201010,10.38,10.4658763385869,FY-11
CS.TO,5120105012,,8.54582192214814,FY-11
AUTLANB.MX,5120105010,8.052,,FY-11
BIMBOA.MX,5410202012,11.578,10.7885100707975,FY-11
ORBIA.MX,5110101011,12.673,13.4666260297455,FY-11
CEMEXCPO.MX,5120201010,-9.931,-14.2883780750304,FY-11
ALFAA.MX,5440101010,15.509,,FY-11
PEOLES.MX,5120108010,36.508,,FY-11
FEMSAUBD.MX,5430102012,12.061,,FY-11
WT.N,5510202011,,14.3520237653175,FY-11
TKO.TO,5120105010,3.65,5.79514607639564,FY-11
FVI.TO,5120108010,,9.06611959591646,FY-11
NATR.OQ,5410202025,,22.5914516750096,FY-11
COLBUN.SN,5910101010,0.15,0.149917755655389,FY-11
ODFL.OQ,5240503012,18.29,18.2891327381639,FY-11
MMS.N,5220304010,19.88,18.435661481922,FY-11
CASAGRC1.LM,5410202022,,,FY-11
AME.N,5210203010,20.09,20.0868911227743,FY-11
VLO.N,5010203010,12.31,13.3299414907148,FY-11
NRG.N,5910101010,4.48,2.458641208396,FY-11
UGPA3.SA,5010203012,15.859,15.873859555644,FY-11
BACHOCOB.MX,5410202016,,,FY-11
CHRW.OQ,5240503010,35.49,35.197113851669,FY-11
PPL.TO,5010303010,16.47,16.4659518691995,FY-11
CWST.OQ,5220301012,,-140.732489268054,FY-11
ALS.TO,5120108010,,-1.614218849007,FY-11
FE.N,5910101010,13.29,7.9500538986705,FY-11
AMG.N,5510202010,19.15,9.00163666121113,FY-11
INGR.N,5410202010,17.97,20.3971561657269,FY-11
URI.N,5220304018,627.52,248.192771084337,FY-11
AQN.TO,5910401010,8.98,5.77140170130733,FY-11
AAIC.N,5510202010,8.16,7.58430055283968,FY-11
AEE.N,5910401010,7.9,6.63301169403796,FY-11
PWR.N,5220102010,4.23,3.51202445564599,FY-11
RBA.TO,5220304010,12.3,12.7959137499343,FY-11
FHI.N,5510202011,29.196,28.2014602516563,FY-11
EGIE3.SA,5910102012,27.529,27.5198573474205,FY-11
BTU.N,5010101010,19.9,20.0851583906641,FY-11
WCC.N,5210203020,15.74,15.7341160398173,FY-11
SRE.N,5910401010,11.45,14.1580682906074,FY-11
RSG.N,5220301010,9.51,7.58896946122438,FY-11
RAIL3.SA,5240503010,6.257,6.25742677454168,FY-11
EPD.N,5010303010,17.43,17.4296224390742,FY-11
PAA.OQ,5010303010,16.02,14.9101307189542,FY-11
ALA.TO,5910201010,6.62,7.59638609254405,FY-11
TRPL4.SA,5910101010,20.108,20.1083808464849,FY-11
CE.N,5110101010,62.73,53.4627260696956,FY-11
BLK.N,5510202010,8.76,9.05340138049706,FY-11
NEE.N,5910101010,12.5,13.0798530812134,FY-11
SAPR4.SA,5910301011,,12.6621260894334,FY-11
PX.N,5510202014,,-38.2281618796142,FY-11
SPTN.OQ,5430102010,,10.1317251431778,FY-11
BRAP4.SA,5120102011,28.9,26.3309559984602,FY-11
NS.N,5010303010,6.51,6.40108617597325,FY-11
RGP.OQ,5220304010,5.62,11.1406266500946,FY-11
CVERDEC1.LM,5120105012,,,FY-11
GPN.N,5220304027,,15.968047102773,FY-11
GDI.TO,5220304016,,-42.7029546090036,FY-11
GLNG.OQ,5010303011,16.01,8.57258628404571,FY-11
XPO.N,5240503010,,-89.5309251950712,FY-11
CHE_u.TO,5110101010,27.69,23.1064518911046,FY-11
WCN.TO,5220301012,,-13.3437832512851,FY-11
HEES.OQ,5220304018,3.44,3.44329423655192,FY-11
SAIA.OQ,5240503012,5.34,5.3437140997841,FY-11
CMP.N,5110101010,,18.4822650247342,FY-11
KEY.TO,5010303010,25.72,21.3694880539603,FY-11
FA.OQ,5220304010,,,FY-11
WLK.N,5110101010,15.9,15.739585243311,FY-11
KUT.V,5220304010,,-18.2427827877264,FY-11
BIP.N,5440101010,,5.64866542520174,FY-11
KW.N,6010101010,-0.68,-0.771648600067284,FY-11
IVZ.N,5510202011,9.54,8.90763380677137,FY-11
VMC.N,5120201010,-2.93,-1.9426866896894,FY-11
EMA.TO,5910101010,11.94,17.973758759505,FY-11
CENT.OQ,5410202031,4.6,4.59926165917066,FY-11
VTNR.OQ,5010203010,,96.9644485120289,FY-11
SUZB3.SA,5130102010,-1.432,0.326423948167053,FY-11
USIM5.SA,5120102010,1.343,2.06240325895617,FY-11
SORIANAB.MX,5430102012,8.409,,FY-11
HERDEZ.MX,5410202010,21.508,,FY-11
ICHB.MX,5120102010,13.486,,FY-11
LSTR.OQ,5240503012,40.92,40.9192871794779,FY-11
USNA.N,5410202025,31.81,31.6495796852004,FY-11
GCC.MX,5120201012,,3.15447973475905,FY-11
PARR.N,5010203011,,-186.284894755508,FY-11
SIMECB.MX,5120102010,13.667,14.008395512824,FY-11
YPFD.BA,5010203010,28.04,,FY-11
TTEK.OQ,5220301010,11.1,11.1416212350463,FY-11
PNW.N,5910101010,8.74,8.77287770828056,FY-11
ENELAM.SN,5910101010,9.84,-25.603677486326,FY-11
RDUS.OQ,5120102013,2.85,2.51929048703739,FY-11
CEPU.BA,5910102010,,21.3425036440773,FY-11
HAIN.OQ,5410202026,9.33,10.28927458834,FY-11
MTL.TO,5240503010,18.73,17.8376150200804,FY-11
VBBR3.SA,5010203012,,,FY-11
MLM.N,5120201010,6.12,5.48342523408499,FY-11
MED.N,5410202025,25.51,25.5108077986764,FY-11
CFV.CN,5510202011,,,FY-11
STN.TO,5220102010,16.53,2.0379307486603,FY-11
EXP.N,5120201012,5.73,4.01102754208934,FY-11
VET.TO,5010201010,12.0,12.0143696979562,FY-11
GRUMAB.MX,5410202010,51.736,,FY-11
CIX.TO,5510202010,23.31,23.657775466464,FY-11
GEO.N,5220304010,9.65,6.93456159998511,FY-11
AGUASA.SN,5910301010,18.363,14.0449246620729,FY-11
PAMP.BA,5910101010,-33.02,-22.2162543018014,FY-11
DAR.N,5410202010,24.47,24.4705059902316,FY-11
GMEXICOB.MX,5120108010,36.748,31.0536125371362,FY-11
RS.N,5120102014,11.52,11.5221582027846,FY-11
SCCO.N,5120105010,59.11,59.1413441757343,FY-11
UNACEMC1.LM,5120201012,,16.1185105734887,FY-11
MINSURI1.LM,5120108010,16.596,,FY-11
LUN.TO,5120108010,5.7,5.69686590997796,FY-11
HBM.TO,5120105012,6.48,5.03656610855924,FY-11
CYRE3.SA,6010101050,11.231,11.2311988492198,FY-11
EAF.N,5210203010,,11.9224647522834,FY-11
BESALCO.SN,5220102012,13.41,13.409947247958,FY-11
HEO.TO,5220301011,,-44.5831819341472,FY-11
AEIS.OQ,5210203010,10.78,9.43393570005132,FY-11
PARAUCO.SN,6010101030,10.19,10.1914736553721,FY-11
ANTARCHILE.SN,5010203010,,8.85111440784013,FY-11
ENDISPC1.LM,5910101010,,,FY-11
ALICORC1.LM,5440101010,,17.002586985777,FY-11
PBH.TO,5410202010,7.38,6.68375497248818,FY-11
CCB.CN,5120201012,,3.24631486658726,FY-11
HUBG.OQ,5240503010,14.79,14.2739200039256,FY-11
POR.N,5910101010,9.03,9.03225806451613,FY-11
BDGI.TO,5220102010,31.31,31.9441620841654,FY-11
CENX.OQ,5120103011,,0.948927645179135,FY-11
IMI.CN,5430102012,5.4,6.68559449269959,FY-11
NCH.CN,5410202010,3.96,3.96164295878601,FY-11
CASS.OQ,5220304027,,15.2054242306091,FY-11
HAYN.OQ,5120102013,17.49,17.4865101724712,FY-11
SRCL.OQ,5220301012,22.16,20.8984189823604,FY-11
KKR.N,5510202011,37.88,0.144697688414882,FY-11
ARA.MX,6010101010,6.992,7.30989373329578,FY-11
UNFI.N,5430102010,10.32,9.88344947989675,FY-11
STLD.OQ,5120102010,12.64,12.6165535333676,FY-11
BDT.TO,5220102010,18.51,18.3220709914472,FY-11
OGE.N,5910101010,14.05,14.1317562694471,FY-11
SBSP3.SA,5910301010,12.096,12.0970439976421,FY-11
EEFT.OQ,5220304027,14.97,7.15573169055395,FY-11
NPI.TO,5910102012,-13.305,-23.8453398726842,FY-11
BX.N,5510202011,30.75,-3.72609010269147,FY-11
AWK.N,5910301011,7.64,7.28866480573708,FY-11
ENGI4.SA,5910101010,,17.1730689570139,FY-11
SOL.N,5220102021,-2.22,0.056080484897483,FY-11
CVI.N,5010203011,37.55,37.5601582676374,FY-11
PRIM.N,5220102010,,24.2398528032983,FY-11
HBOR3.SA,6010101010,26.2,29.8565935308754,FY-11
ENEV3.SA,5910101012,-27.975,-27.975111201192,FY-11
TGH.N,5220304018,28.11,29.9131504839435,FY-11
FOR.N,5220102019,,2.49120801067166,FY-11
TNK.N,5010303010,2.157,-1.77596578547548,FY-11
IPI.N,5110102010,11.89,13.4331180239832,FY-11
FRES.L,5120108010,43.96,50.3553923108388,FY-11
MYRG.OQ,5220102014,8.96,8.95979160086866,FY-11
AD_u.TO,5510202016,7.89,16.0596002791073,FY-11
NEOE3.SA,5910101010,,,FY-11
KRO.N,5110101010,38.09,38.0895876594482,FY-11
SFL.N,5010303010,14.79,15.5603966996657,FY-11
CENCOSUD.SN,5430102012,10.563,64.3071369908475,FY-11
BGS.N,5410202010,22.78,21.5574129216617,FY-11
HEP.N,5010303013,27.91,16.8419673603833,FY-11
CSMG3.SA,5910301011,10.61,10.6108999369523,FY-11
ENS.N,5210203011,,14.3534646448638,FY-11
CNS.N,5510202011,23.41,23.4143964887244,FY-11
ORA.N,5910101020,2.01,-4.68547487553391,FY-11
CPFE3.SA,5910101010,22.571,30.8817603729789,FY-11
ULH.OQ,5240503012,,39.7140673609128,FY-11
WEX.N,5220304027,22.4,21.0706744817168,FY-11
EXLS.OQ,5220304010,16.66,13.1997920216783,FY-11
MDIA3.SA,5410202014,19.464,19.4644597203083,FY-11
BEEF3.SA,5410202016,7.399,7.39880546576071,FY-11
HTGC.N,5510202015,9.39,10.9700179711987,FY-11
SPWR.OQ,5020101013,1.98,-41.8624638022699,FY-11
MULT3.SA,6010101030,9.886,9.88561338504414,FY-11
CSAN3.SA,5010203010,,32.6059453707571,FY-11
ACM.N,5220102010,11.47,-2.59768139404658,FY-11
CF.N,5110102011,37.25,35.8061739595692,FY-11
DK.N,5010203011,26.79,28.8684234521747,FY-11
TGMA3.SA,5240503012,23.637,23.6366858102696,FY-11
THS.N,5410202010,9.8,9.20378087461607,FY-11
AMP.N,5510202010,11.74,11.9312129051895,FY-11
ET.N,5010303012,354.69,355.680954464841,FY-11
DHT.N,5010303014,7.33,-19.9961269948459,FY-11
CLMT.OQ,5010203011,7.43,7.42614970647963,FY-11
SK.SN,5440101010,,36.2050661232716,FY-11
ENGIEC1.LM,5910101010,,,FY-11
AGRO3.SA,5410201011,-0.987,-0.986814724295797,FY-11
PASAB.MX,5220301012,2.733,,FY-11
JBSS3.SA,5410202016,2.523,-0.395758367364606,FY-11
EQTL3.SA,5910101010,17.058,20.3425266927628,FY-11
EVEN3.SA,6010101050,15.292,15.291862488812,FY-11
CODI.N,5560101010,14.0,-7.80089673176884,FY-11
TAEE11.SA,5910101010,,20.8114726310098,FY-11
MRFG3.SA,5410202016,-15.22,-21.8016895184379,FY-11
WSP.TO,5220102010,12.99,12.7572456571891,FY-11
G.N,5220304010,15.16,12.6587286595941,FY-11
DXT.TO,5220304010,26.79,22.7022701257129,FY-11
CLNE.OQ,5010203010,-6.97,-9.98416426405749,FY-11
TCSA3.SA,6010101010,22.373,11.3582853127086,FY-11
WU.N,5220304027,159.2,157.75296108291,FY-11
BDI.TO,6010101010,17.47,17.727164579413,FY-11
SAR.N,5510202010,,14.4726376990413,FY-11
CSIQ.OQ,5020101013,-18.16,-18.1564653203819,FY-11
SPRO.NFF,5220304018,28.622,,FY-11
NWC.TO,5430102012,20.33,20.3306301123848,FY-11
SMTO3.SA,5410202022,6.365,6.36529816267002,FY-11
CQP.A,5010303010,,,FY-11
JHSF3.SA,6010101030,35.792,19.6965888164625,FY-11
TIPT.OQ,5560101010,1.89,18.9454747540721,FY-11
FLNG.OL,5010303014,,-36.406163601334,FY-11
SLCE3.SA,5410201010,4.303,4.3026125696236,FY-11
EZTC3.SA,6010101050,26.351,26.3505089402468,FY-11
ELET6.SA,5910101021,5.065,5.07322510550969,FY-11
ISA.CN,5910101010,5.234,5.23412081796115,FY-11
VRTS.OQ,5510202010,,138.61760467162,FY-11
PLAG.A,5410202010,,14.7188653327524,FY-11
CIEL3.SA,5220304027,185.141,139.82738685103,FY-11
CPX.TO,5910102010,4.67,6.72348484848485,FY-11
AESB3.SA,5910101020,,4.52075529508737,FY-11
ALUP11.SA,5910101010,,,FY-11
DIRR3.SA,6010101050,20.333,17.9684852114514,FY-11
PAGP.OQ,5010303010,,,FY-11
GNRC.N,5210203018,19.14,53.6619513436852,FY-11
CVE.TO,5010201010,12.75,16.6058086624347,FY-11
GGD.TO,5120108010,,-15.3600166652162,FY-11
MILS3.SA,5220304018,13.251,13.250561348732,FY-11
SIMH3.SA,5240503010,8.572,6.87240612177924,FY-11
ALOS3.SA,6010101030,14.347,,FY-11
FLT.N,5220304027,25.28,20.5006188338374,FY-11
CHDRAUIB.MX,5430102012,9.197,,FY-11
AMRC.N,5020101019,16.17,15.4901363798606,FY-11
KNX.N,5240503010,12.24,117.702896773968,FY-11
TRGP.N,5010303010,20.3,20.3042328042328,FY-11
HHH.N,6010101010,,6.53716697891211,FY-11
3665.TW,5210203010,,7.06084689947287,FY-11
CAML3.SA,5410202010,,,FY-11
MOS.N,5110102011,,16.3405249590471,FY-11
GEI.TO,5010203010,11.68,-10.0335543826344,FY-11
ENPH.OQ,5020101013,,,FY-11
OAK_pa.N,5510202010,,-49.4070708760731,FY-11
MPC.N,5010203010,27.11,26.8747535072398,FY-11
SLCA.N,5120105010,40.19,27.5656270216585,FY-11
TCPC.OQ,5510202011,,,FY-11
SNDR.N,5240503010,,,FY-11
CG.OQ,5510202011,,77.4331611835535,FY-11
PFGC.N,5430102010,,,FY-11
SMU.SN,5430102010,,,FY-11
PBF.N,5010203010,,,FY-11
PSX.N,5010203010,,19.3849588957678,FY-11
POST.N,5410202013,3.95,3.74315505213412,FY-11
SQ.N,5220304027,,,FY-11
SUN.N,5010203010,,,FY-11
MPLX.N,5010303010,,,FY-11
VESTA.MX,6010101040,,,FY-11
INRETC1.LM,5430102012,,,FY-11
SAMG.OQ,5510202014,,,FY-11
WES.N,5010203010,,,FY-11
NVEE.OQ,5220102015,,,FY-11
EVTC.N,5220304010,,,FY-11
SFM.OQ,5430102010,,,FY-11
CWENa.N,5910102012,,,FY-11
ASC.N,5010303014,,,FY-11
MUSA.N,5010203012,,,FY-11
AGAS.OL,5010303014,,,FY-11
LPG.N,5010303014,,,FY-11
IBP.N,5220102016,,,FY-11
OGS.N,5910201011,,,FY-11
ENLC.N,5010303010,,,FY-11
ARES.N,5510202011,,,FY-11
WLKP.N,5110101010,,,FY-11
CVEO.N,6010101050,,,FY-11
NEP.N,5910101010,,,FY-11
AXTA.N,5110101012,,,FY-11
HESM.N,5010303010,,,FY-11
LOGG3.SA,6010101010,,,FY-11
SUM.N,5120201010,,,FY-11
TWM.TO,5010203010,,,FY-11
BLD.N,5220102016,,,FY-11
RUN.OQ,5020101013,,,FY-11
ENR.N,5210203011,,,FY-11
PYPL.OQ,5220304027,,,FY-11
KHC.OQ,5410202010,,,FY-11
MEGA3.SA,5910101023,,,FY-11
ACI.N,5430102010,,,FY-11
WSC.OQ,5220304018,,,FY-11
SITE.N,5410201022,,,FY-11
CSWI.OQ,5220102010,,,FY-11
H.TO,5910101010,,,FY-11
LACOMERUBC.MX,5430102012,,,FY-11
USFD.N,5430102010,,,FY-11
ATKR.N,5210203010,,,FY-11
ENELCHILE.SN,5910101010,,,FY-11
HRI.N,5220304018,,,FY-11
PLANI.MX,6010101030,,,FY-11
AA.N,5120103010,,,FY-11
INSW.N,5010303014,,,FY-11
LW.N,5410202010,,,FY-11
VRRM.OQ,5220304017,,,FY-11
IMXI.OQ,5220304027,,,FY-11
METC.OQ,5120102012,,,FY-11
KRP.N,5010201010,,,FY-11
HLNE.OQ,5510202011,,,FY-11
HCC.N,5120102012,,,FY-11
AM.N,5010303010,,,FY-11
CRFB3.SA,5430102010,,,FY-11
JWEL.TO,5410202025,,,FY-11
BBCP.OQ,5220102010,,,FY-11
SMPL.OQ,5410202025,,,FY-11
ERO.TO,5120105012,,,FY-11
TRAXIONA.MX,5240503010,,,FY-11
APG.N,5220102010,,,FY-11
NEO.TO,5120105016,,,FY-11
STLC.TO,5120102010,,,FY-11
BOKU.L,5220304027,,,FY-11
GMXT.MX,5240503011,,,FY-11
NTR.TO,5110102014,,,FY-11
VCTR.OQ,5510202011,,,FY-11
PAGS.N,5220304027,,,FY-11
MALLPLAZA.SN,6010101030,,,FY-11
FCFE18.MX,5510202013,,,FY-11
ROAD.OQ,5220102012,,,FY-11
RPAY.OQ,5220304027,,,FY-11
VRT.N,5210203010,,,FY-11
LSEA.OQ,6010101050,,,FY-11
IIIV.OQ,5220304027,,,FY-11
BV.N,5220304010,,,FY-11
TPVG.N,5510202011,,,FY-11
CENCOSHOPP.SN,6010101010,,,FY-11
UTZ.N,5410202024,,,FY-11
BCSF.N,5510202010,,,FY-11
NFE.OQ,5910201011,,,FY-11
ETRN.N,5010303012,,,FY-11
DOW.N,5110101011,,,FY-11
CTVA.N,5110102010,,,FY-11
ARKO.OQ,5010203012,,,FY-11
GO.OQ,5430102010,,,FY-11
OBDC.N,5510202010,,,FY-11
AMK.N,5510202014,,,FY-11
GFL.TO,5220301012,,,FY-11
AMBP3.SA,5220301010,,,FY-11
MP.N,5120101016,,,FY-11
CARR.N,5210203015,,,FY-11
FOUR.N,5220304027,,,FY-11
LAVV3.SA,6010101010,,,FY-11
VITL.OQ,5430102011,,,FY-11
RAIZ4.SA,5010203010,,,FY-11
WEWKQ.PK,6010101020,,,FY-11
CMIN3.SA,5120102011,,,FY-11
GMAT3.SA,5430102010,,,FY-11
HBRE3.SA,6010101010,,,FY-11
RRRP3.SA,5010201010,,,FY-11
AVO.OQ,5410201014,,,FY-11
NVEI.TO,5220304027,,,FY-11
ARRY.OQ,5020101010,,,FY-11
JSLG3.SA,5240503010,,,FY-11
OWL.N,5510202011,,,FY-11
CNXC.OQ,5220304010,,,FY-11
VITT3.SA,5110102010,,,FY-11
AMPS.N,5910101022,,,FY-11
MNTK.OQ,5910101024,,,FY-11
PAX.OQ,5510202010,,,FY-11
